date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/28/2019,1,6,49,2549,104,95
11/29/2019,1,6,72,3372,101,93
11/30/2019,1,6,74,2985,113,91
12/1/2019,1,6,27,2945,125,96
12/2/2019,1,6,36,3490,106,93
12/3/2019,1,6,36,2605,121,91
12/4/2019,1,6,28,3069,110,92
12/5/2019,1,6,35,3231,109,92
12/6/2019,1,6,47,2970,117,91
12/7/2019,1,6,32,2655,110,95
12/8/2019,1,6,27,3217,102,95
12/9/2019,1,6,25,3426,113,94
12/10/2019,1,6,26,2751,122,95
12/11/2019,1,6,40,3230,102,94
12/12/2019,1,6,44,3184,105,92
12/13/2019,1,6,45,2806,115,94
12/14/2019,1,6,42,2845,106,94
12/15/2019,1,6,24,3122,109,92
12/16/2019,1,6,49,3272,106,95
12/17/2019,1,6,31,2768,120,91
12/18/2019,1,6,48,3131,123,96
12/19/2019,1,6,34,2728,110,92
12/20/2019,1,6,34,3223,114,94
12/21/2019,1,6,52,3225,108,92
12/22/2019,1,6,28,2778,118,96
12/23/2019,1,6,39,3449,125,96
12/24/2019,1,6,32,2847,121,94
12/25/2019,1,6,41,2675,106,93
12/26/2019,1,6,42,2675,120,93
12/27/2019,1,6,52,2756,122,91
12/28/2019,1,6,50,3013,120,95
12/29/2019,1,6,29,2962,113,95
12/30/2019,1,6,36,2508,116,97
12/31/2019,1,6,40,3329,112,95
1/1/2020,1,6,32,3123,125,92
1/2/2020,1,6,33,3418,110,96
1/3/2020,1,6,32,2571,121,97
1/4/2020,1,6,44,3368,103,95
1/5/2020,1,6,30,3297,124,95
1/6/2020,1,6,34,2693,111,97
1/7/2020,1,6,37,3392,115,93
1/8/2020,1,6,43,2985,120,92
1/9/2020,1,6,41,2819,111,97
1/10/2020,1,6,39,3125,104,93
1/11/2020,1,6,43,3402,108,96
1/12/2020,1,6,17,3385,115,94
1/13/2020,1,6,42,2646,101,97
1/14/2020,1,6,25,2907,110,93
1/15/2020,1,6,35,3048,124,93
1/16/2020,1,6,28,2863,105,95
1/17/2020,1,6,39,3386,122,97
1/18/2020,1,6,43,2883,105,94
1/19/2020,1,6,30,3195,101,96
1/20/2020,1,6,30,3051,109,94
1/21/2020,1,6,28,2620,112,96
1/22/2020,1,6,33,2845,116,92
1/23/2020,1,6,30,3250,122,95
1/24/2020,1,6,43,3469,103,95
1/25/2020,1,6,40,2733,105,92
1/26/2020,1,6,35,2531,124,96
1/27/2020,1,6,38,2849,114,97
1/28/2020,1,6,25,3039,113,95
1/29/2020,1,6,32,3342,108,91
1/30/2020,1,6,39,2663,122,91
1/31/2020,1,6,51,3021,117,97
2/1/2020,1,6,43,2816,110,97
2/2/2020,1,6,29,2929,101,94
2/3/2020,1,6,37,2732,102,97
2/4/2020,1,6,40,2728,114,94
2/5/2020,1,6,39,3495,115,94
2/6/2020,1,6,50,3366,118,97
2/7/2020,1,6,42,2889,115,91
2/8/2020,1,6,48,3079,106,95
2/9/2020,1,6,41,2868,101,94
2/10/2020,1,6,35,3261,109,96
2/11/2020,1,6,38,3353,121,93
2/12/2020,1,6,37,2654,122,97
2/13/2020,1,6,42,2589,113,92
2/14/2020,1,6,49,3314,107,93
2/15/2020,1,6,52,2822,123,95
2/16/2020,1,6,23,3365,110,94
2/17/2020,1,6,40,3213,111,91
2/18/2020,1,6,31,3026,102,95
2/19/2020,1,6,45,2816,116,96
2/20/2020,1,6,38,3014,119,95
2/21/2020,1,6,47,2781,121,95
2/22/2020,1,6,52,2730,122,92
2/23/2020,1,6,31,3493,120,97
2/24/2020,1,6,43,3244,108,94
2/25/2020,1,6,31,3497,112,91
2/26/2020,1,6,39,3384,123,97
2/27/2020,1,6,37,3080,107,94
2/28/2020,1,6,37,2548,118,92
3/1/2020,1,6,44,3445,110,91
3/2/2020,1,6,41,3500,115,93
3/3/2020,1,6,44,2895,112,91
3/4/2020,1,6,49,3000,120,91
3/5/2020,1,6,59,3400,101,96
3/6/2020,1,6,49,3465,122,94
3/7/2020,1,6,52,2914,125,91
3/8/2020,1,6,58,3219,118,96
3/9/2020,1,6,35,3321,105,92
3/10/2020,1,6,41,3142,125,93
3/11/2020,1,6,59,3474,115,94
3/12/2020,1,6,36,3348,104,94
3/13/2020,1,6,68,3432,117,93
3/14/2020,1,6,50,2852,104,94
3/15/2020,1,6,56,2615,108,92
3/16/2020,1,6,35,2844,102,91
3/17/2020,1,6,44,2705,105,92
3/18/2020,1,6,38,3451,104,96
3/19/2020,1,6,40,3201,111,94
3/20/2020,1,6,54,2589,108,91
3/21/2020,1,6,58,3215,124,92
3/22/2020,1,6,61,2813,116,91
3/23/2020,1,6,38,3175,108,95
3/24/2020,1,6,42,2698,105,95
3/25/2020,1,6,40,3473,125,95
3/26/2020,1,6,57,3450,117,96
3/27/2020,1,6,46,2686,109,96
3/28/2020,1,6,42,2782,104,96
3/29/2020,1,6,45,2846,101,95
3/30/2020,1,6,34,3070,105,97
3/31/2020,1,6,49,3000,122,96
4/1/2020,1,6,51,2745,123,93
4/2/2020,1,6,57,3428,107,91
4/3/2020,1,6,69,3019,119,96
4/4/2020,1,6,70,2936,104,97
4/5/2020,1,6,66,3462,117,93
4/6/2020,1,6,41,2886,104,94
4/7/2020,1,6,42,2782,120,94
4/8/2020,1,6,58,3257,102,93
4/9/2020,1,6,57,3016,109,94
4/10/2020,1,6,49,3319,102,93
4/11/2020,1,6,70,3478,107,96
4/12/2020,1,6,54,2995,125,96
4/13/2020,1,6,41,2616,120,95
4/14/2020,1,6,52,3476,101,95
4/15/2020,1,6,52,2790,104,92
4/16/2020,1,6,44,3419,112,91
4/17/2020,1,6,55,3144,110,97
4/18/2020,1,6,62,3260,111,97
4/19/2020,1,6,70,2627,123,97
4/20/2020,1,6,33,2896,109,95
4/21/2020,1,6,49,2861,101,96
4/22/2020,1,6,60,3105,120,96
4/23/2020,1,6,59,2618,123,94
4/24/2020,1,6,56,3066,123,92
4/25/2020,1,6,61,2723,114,95
4/26/2020,1,6,54,2518,101,94
4/27/2020,1,6,40,3186,109,93
4/28/2020,1,6,55,2539,114,97
4/29/2020,1,6,39,3415,120,93
4/30/2020,1,6,57,2830,124,95
5/1/2020,1,6,74,2905,108,91
5/2/2020,1,6,63,2621,105,95
5/3/2020,1,6,78,2509,115,95
5/4/2020,1,6,58,3196,115,94
5/5/2020,1,6,56,3282,110,97
5/6/2020,1,6,56,3253,121,94
5/7/2020,1,6,57,3153,122,97
5/8/2020,1,6,58,3354,118,94
5/9/2020,1,6,65,3310,124,92
5/10/2020,1,6,71,3082,111,93
5/11/2020,1,6,57,3161,114,92
5/12/2020,1,6,44,2678,102,93
5/13/2020,1,6,49,2636,105,92
5/14/2020,1,6,64,3324,125,94
5/15/2020,1,6,69,3476,102,93
5/16/2020,1,6,60,2974,120,94
5/17/2020,1,6,86,3334,104,91
5/18/2020,1,6,52,3444,116,94
5/19/2020,1,6,72,3098,121,91
5/20/2020,1,6,57,3419,104,97
5/21/2020,1,6,62,2871,108,92
5/22/2020,1,6,59,3420,103,97
5/23/2020,1,6,67,2906,119,95
5/24/2020,1,6,74,2795,119,96
5/25/2020,1,6,45,2594,104,96
5/26/2020,1,6,63,2571,102,95
5/27/2020,1,6,58,3259,101,97
5/28/2020,1,6,63,3282,104,95
5/29/2020,1,6,57,2696,116,92
5/30/2020,1,6,62,2789,117,95
5/31/2020,1,6,83,2828,112,91
6/1/2020,1,6,40,2792,125,97
6/2/2020,1,6,60,3108,112,93
6/3/2020,1,6,58,2893,118,97
6/4/2020,1,6,66,3247,116,95
6/5/2020,1,6,76,2803,115,92
6/6/2020,1,6,59,3283,111,94
6/7/2020,1,6,63,2971,114,96
6/8/2020,1,6,51,2884,112,95
6/9/2020,1,6,50,2568,117,93
6/10/2020,1,6,63,3058,120,94
6/11/2020,1,6,62,3389,112,93
6/12/2020,1,6,64,3039,104,96
6/13/2020,1,6,71,3410,102,93
6/14/2020,1,6,59,2513,111,91
6/15/2020,1,6,55,2748,122,95
6/16/2020,1,6,71,2540,103,96
6/17/2020,1,6,51,3194,116,95
6/18/2020,1,6,69,2685,104,91
6/19/2020,1,6,74,3032,124,94
6/20/2020,1,6,69,2634,104,96
6/21/2020,1,6,67,2854,119,96
6/22/2020,1,6,54,2723,114,97
6/23/2020,1,6,59,2512,114,96
6/24/2020,1,6,65,2779,124,95
6/25/2020,1,6,62,2938,116,96
6/26/2020,1,6,71,3036,110,96
6/27/2020,1,6,71,2504,119,97
6/28/2020,1,6,70,2651,113,93
6/29/2020,1,6,43,3415,101,97
6/30/2020,1,6,59,2981,118,92
7/1/2020,1,6,61,3286,114,97
7/2/2020,1,6,57,2660,104,93
7/3/2020,1,6,75,3404,118,97
7/4/2020,1,6,73,3181,107,93
7/5/2020,1,6,73,2741,123,92
7/6/2020,1,6,44,2918,101,97
7/7/2020,1,6,56,2627,119,92
7/8/2020,1,6,69,3198,115,94
7/9/2020,1,6,52,2670,109,91
7/10/2020,1,6,62,3079,125,92
7/11/2020,1,6,85,2675,107,91
7/12/2020,1,6,73,2622,121,94
7/13/2020,1,6,62,3093,122,97
7/14/2020,1,6,56,3400,124,97
7/15/2020,1,6,66,3375,123,93
7/16/2020,1,6,70,3270,105,96
7/17/2020,1,6,76,3064,111,91
7/18/2020,1,6,63,2827,101,93
7/19/2020,1,6,87,3408,109,92
7/20/2020,1,6,48,2551,112,97
7/21/2020,1,6,54,2965,122,92
7/22/2020,1,6,69,3481,105,92
7/23/2020,1,6,63,3352,112,94
7/24/2020,1,6,64,3085,110,94
7/25/2020,1,6,99,3494,114,96
7/26/2020,1,6,91,2632,124,92
7/27/2020,1,6,64,2603,110,96
7/28/2020,1,6,59,3212,110,91
7/29/2020,1,6,70,3333,107,91
7/30/2020,1,6,65,2774,121,91
7/31/2020,1,6,49,2773,117,96
8/1/2020,1,6,68,2659,113,97
8/2/2020,1,6,62,3453,112,91
8/3/2020,1,6,57,3008,122,93
8/4/2020,1,6,56,2532,125,97
8/5/2020,1,6,65,3266,113,94
8/6/2020,1,6,63,3006,115,95
8/7/2020,1,6,66,2667,119,96
8/8/2020,1,6,69,2732,101,95
8/9/2020,1,6,79,3136,110,97
8/10/2020,1,6,39,2805,122,95
8/11/2020,1,6,44,3079,112,92
8/12/2020,1,6,51,2641,124,94
8/13/2020,1,6,56,3292,123,94
8/14/2020,1,6,65,2897,115,94
8/15/2020,1,6,59,3163,118,95
8/16/2020,1,6,74,3244,115,93
8/17/2020,1,6,52,2665,117,97
8/18/2020,1,6,44,2620,107,95
8/19/2020,1,6,49,2895,114,92
8/20/2020,1,6,47,2956,105,91
8/21/2020,1,6,65,2536,118,96
8/22/2020,1,6,67,2759,102,94
8/23/2020,1,6,62,2660,101,92
8/24/2020,1,6,39,2869,109,92
8/25/2020,1,6,62,3370,105,91
8/26/2020,1,6,62,2700,102,97
8/27/2020,1,6,43,2698,120,95
8/28/2020,1,6,51,3190,118,96
8/29/2020,1,6,72,3022,108,95
8/30/2020,1,6,93,2533,120,92
8/31/2020,1,6,42,3244,112,97
9/1/2020,1,6,51,3146,104,92
9/2/2020,1,6,67,3458,111,93
9/3/2020,1,6,58,2977,111,91
9/4/2020,1,6,57,3109,106,96
9/5/2020,1,6,67,2570,113,95
9/6/2020,1,6,69,3357,106,94
9/7/2020,1,6,49,2662,121,95
9/8/2020,1,6,48,2585,119,95
9/9/2020,1,6,47,3033,108,94
9/10/2020,1,6,53,2642,112,95
9/11/2020,1,6,55,2873,119,91
9/12/2020,1,6,61,3400,106,95
9/13/2020,1,6,74,2930,124,95
9/14/2020,1,6,46,2972,113,91
9/15/2020,1,6,51,2606,103,95
9/16/2020,1,6,35,3004,125,96
9/17/2020,1,6,45,2623,109,97
9/18/2020,1,6,67,3346,113,91
9/19/2020,1,6,62,2694,103,95
9/20/2020,1,6,66,2996,102,97
9/21/2020,1,6,44,3475,120,95
9/22/2020,1,6,53,2942,123,94
9/23/2020,1,6,62,2940,125,95
9/24/2020,1,6,53,2899,105,94
9/25/2020,1,6,60,3125,120,91
9/26/2020,1,6,67,2571,108,94
9/27/2020,1,6,63,2695,122,93
9/28/2020,1,6,38,2697,120,94
9/29/2020,1,6,48,2749,121,93
9/30/2020,1,6,59,2558,101,95
10/1/2020,1,6,54,2678,124,92
10/2/2020,1,6,44,3209,124,92
10/3/2020,1,6,48,2950,105,93
10/4/2020,1,6,68,3041,107,91
10/5/2020,1,6,47,3076,111,93
10/6/2020,1,6,50,3110,101,96
10/7/2020,1,6,34,3220,121,95
10/8/2020,1,6,52,2574,116,91
10/9/2020,1,6,54,2606,106,96
10/10/2020,1,6,67,3217,112,93
10/11/2020,1,6,56,2991,119,92
10/12/2020,1,6,39,3269,123,94
10/13/2020,1,6,61,2591,115,92
10/14/2020,1,6,54,2767,107,95
10/15/2020,1,6,36,2914,121,91
10/16/2020,1,6,67,2564,123,97
10/17/2020,1,6,48,2959,118,91
10/18/2020,1,6,61,2654,101,92
10/19/2020,1,6,33,2643,113,93
10/20/2020,1,6,47,2544,102,95
10/21/2020,1,6,61,3433,109,91
10/22/2020,1,6,63,3074,117,93
10/23/2020,1,6,52,3038,122,95
10/24/2020,1,6,58,3257,123,97
10/25/2020,1,6,56,2761,114,96
10/26/2020,1,6,34,2879,107,96
10/27/2020,1,6,50,3198,105,96
10/28/2020,1,6,36,3490,101,94
10/29/2020,1,6,48,2897,111,95
10/30/2020,1,6,66,2824,120,96
10/31/2020,1,6,50,3115,121,95
11/1/2020,1,6,66,2660,117,91
11/2/2020,1,6,41,3285,101,92
11/3/2020,1,6,48,3386,109,97
11/4/2020,1,6,68,2634,116,92
11/5/2020,1,6,64,3261,123,95
11/6/2020,1,6,54,2620,125,91
11/7/2020,1,6,60,3020,117,96
11/8/2020,1,6,60,3001,102,97
11/9/2020,1,6,41,3193,105,97
11/10/2020,1,6,49,2699,117,95
11/11/2020,1,6,51,2548,124,97
11/12/2020,1,6,53,3157,110,97
11/13/2020,1,6,49,2796,122,93
11/14/2020,1,6,49,3359,117,97
11/15/2020,1,6,55,3248,109,92
11/16/2020,1,6,33,2729,112,96
11/17/2020,1,6,47,2653,115,92
11/18/2020,1,6,46,3267,110,94
11/19/2020,1,6,42,3101,114,92
11/20/2020,1,6,75,2680,105,92
11/21/2020,1,6,60,3020,124,91
11/22/2020,1,6,62,2927,105,95
11/23/2020,1,6,46,2506,116,91
11/24/2020,1,6,50,3108,106,93
11/25/2020,1,6,42,3246,108,92
11/26/2020,1,6,58,2650,104,96
11/27/2020,1,6,51,3041,117,96
11/28/2020,1,6,61,2618,109,93
11/29/2020,1,6,62,2622,122,96
11/30/2020,1,6,47,2548,101,93
12/1/2020,1,6,37,2695,107,97
12/2/2020,1,6,39,2849,123,94
12/3/2020,1,6,44,3039,108,97
12/4/2020,1,6,30,2692,121,92
12/5/2020,1,6,54,3089,114,97
12/6/2020,1,6,47,2984,108,92
12/7/2020,1,6,26,3211,121,95
12/8/2020,1,6,35,2619,123,92
12/9/2020,1,6,41,2900,102,97
12/10/2020,1,6,34,3274,125,93
12/11/2020,1,6,51,2956,119,97
12/12/2020,1,6,47,2995,108,97
12/13/2020,1,6,43,3326,121,95
12/14/2020,1,6,32,3195,117,94
12/15/2020,1,6,32,3291,104,93
12/16/2020,1,6,44,3388,124,93
12/17/2020,1,6,36,2754,107,95
12/18/2020,1,6,25,3236,103,95
12/19/2020,1,6,40,3368,111,97
12/20/2020,1,6,41,2606,122,95
12/21/2020,1,6,27,3197,102,97
12/22/2020,1,6,32,3149,122,93
12/23/2020,1,6,42,3223,120,92
12/24/2020,1,6,51,3424,115,94
12/25/2020,1,6,42,2597,116,97
12/26/2020,1,6,53,2912,119,95
12/27/2020,1,6,58,2972,115,93
12/28/2020,1,6,26,3137,107,97
12/29/2020,1,6,41,2835,101,94
12/30/2020,1,6,38,2964,117,95
12/31/2020,1,6,40,3462,119,96
1/1/2021,1,6,34,3315,123,94
1/2/2021,1,6,36,2553,119,91
1/3/2021,1,6,60,2633,111,96
1/4/2021,1,6,23,3132,120,94
1/5/2021,1,6,40,3137,108,96
1/6/2021,1,6,37,3247,123,94
1/7/2021,1,6,41,3111,105,93
1/8/2021,1,6,41,3476,121,94
1/9/2021,1,6,54,3213,123,97
1/10/2021,1,6,37,2954,115,92
1/11/2021,1,6,26,3011,107,91
1/12/2021,1,6,37,3162,122,92
1/13/2021,1,6,40,3439,119,93
1/14/2021,1,6,43,2826,103,97
1/15/2021,1,6,43,2708,123,95
1/16/2021,1,6,40,2786,106,91
1/17/2021,1,6,46,3357,119,97
1/18/2021,1,6,24,3381,106,96
1/19/2021,1,6,39,2828,112,94
1/20/2021,1,6,36,2786,118,94
1/21/2021,1,6,38,3497,121,93
1/22/2021,1,6,41,2623,104,94
1/23/2021,1,6,52,3443,107,94
1/24/2021,1,6,43,2925,109,95
1/25/2021,1,6,32,2878,124,92
1/26/2021,1,6,47,2832,117,96
1/27/2021,1,6,31,3500,105,91
1/28/2021,1,6,45,3206,123,97
1/29/2021,1,6,38,3114,108,92
1/30/2021,1,6,45,2859,107,95
1/31/2021,1,6,56,2914,101,96
2/1/2021,1,6,35,2547,109,93
2/2/2021,1,6,39,2735,124,96
2/3/2021,1,6,43,2729,121,93
2/4/2021,1,6,40,2966,116,97
2/5/2021,1,6,53,3480,111,91
2/6/2021,1,6,59,3036,107,93
2/7/2021,1,6,47,3242,109,97
2/8/2021,1,6,26,3390,115,92
2/9/2021,1,6,49,3147,120,95
2/10/2021,1,6,43,3392,120,95
2/11/2021,1,6,40,2854,122,93
2/12/2021,1,6,46,2926,118,92
2/13/2021,1,6,60,2815,103,93
2/14/2021,1,6,54,3150,108,97
2/15/2021,1,6,43,3040,116,91
2/16/2021,1,6,42,3320,114,96
2/17/2021,1,6,36,3393,121,94
2/18/2021,1,6,48,3173,118,93
2/19/2021,1,6,40,3195,124,96
2/20/2021,1,6,63,2826,103,92
2/21/2021,1,6,60,3071,110,94
2/22/2021,1,6,37,3309,121,93
2/23/2021,1,6,31,2763,115,93
2/24/2021,1,6,35,3442,123,94
2/25/2021,1,6,43,2791,102,93
2/26/2021,1,6,40,3366,116,94
2/27/2021,1,6,58,3188,112,97
2/28/2021,1,6,52,2504,109,94
2/29/2021,1,6,40,2857,122,91
3/1/2021,1,6,53,3332,118,91
3/2/2021,1,6,54,3224,109,94
3/3/2021,1,6,53,2512,108,93
3/4/2021,1,6,74,3102,106,97
3/5/2021,1,6,73,3083,105,93
3/6/2021,1,6,75,3303,109,96
3/7/2021,1,6,51,3422,116,93
3/8/2021,1,6,51,2929,108,94
3/9/2021,1,6,48,2721,101,95
3/10/2021,1,6,46,2581,115,95
3/11/2021,1,6,65,2842,105,94
3/12/2021,1,6,51,3463,102,91
3/13/2021,1,6,66,3170,123,92
3/14/2021,1,6,49,2679,105,92
3/15/2021,1,6,56,3411,107,91
3/16/2021,1,6,46,2785,113,91
3/17/2021,1,6,43,3470,109,97
3/18/2021,1,6,62,2727,113,95
3/19/2021,1,6,55,3317,108,92
3/20/2021,1,6,50,3278,113,95
3/21/2021,1,6,55,3337,116,95
3/22/2021,1,6,49,2860,125,94
3/23/2021,1,6,58,3286,114,93
3/24/2021,1,6,58,3242,120,92
3/25/2021,1,6,56,3005,108,94
3/26/2021,1,6,58,3469,120,94
3/27/2021,1,6,62,3469,104,92
3/28/2021,1,6,42,2683,110,95
3/29/2021,1,6,60,2877,124,91
3/30/2021,1,6,37,3431,114,96
3/31/2021,1,6,50,2590,111,93
4/1/2021,1,6,63,2705,114,91
4/2/2021,1,6,78,3410,108,96
4/3/2021,1,6,59,2923,109,93
4/4/2021,1,6,45,3470,114,94
4/5/2021,1,6,51,2905,109,95
4/6/2021,1,6,54,2542,122,97
4/7/2021,1,6,52,3409,104,96
4/8/2021,1,6,65,2941,117,94
4/9/2021,1,6,62,2625,120,92
4/10/2021,1,6,71,2613,115,91
4/11/2021,1,6,57,2834,115,97
4/12/2021,1,6,47,3191,109,91
4/13/2021,1,6,46,3389,101,97
4/14/2021,1,6,74,2915,121,94
4/15/2021,1,6,65,3445,106,91
4/16/2021,1,6,77,3094,120,95
4/17/2021,1,6,72,3099,121,93
4/18/2021,1,6,43,2925,111,94
4/19/2021,1,6,59,2984,112,96
4/20/2021,1,6,51,2909,118,96
4/21/2021,1,6,65,3439,117,93
4/22/2021,1,6,58,2685,120,95
4/23/2021,1,6,80,2636,124,91
4/24/2021,1,6,75,3355,125,91
4/25/2021,1,6,44,3242,109,96
4/26/2021,1,6,70,2827,104,97
4/27/2021,1,6,47,2851,118,92
4/28/2021,1,6,67,2641,120,95
4/29/2021,1,6,62,3094,109,91
4/30/2021,1,6,70,3275,101,94
5/1/2021,1,6,75,3211,107,95
5/2/2021,1,6,53,2930,109,96
5/3/2021,1,6,51,2992,116,93
5/4/2021,1,6,60,3412,101,96
5/5/2021,1,6,62,2636,106,94
5/6/2021,1,6,73,2706,107,96
5/7/2021,1,6,70,2573,106,97
5/8/2021,1,6,74,3000,123,93
5/9/2021,1,6,49,2556,111,95
5/10/2021,1,6,62,3051,111,95
5/11/2021,1,6,76,3013,107,93
5/12/2021,1,6,76,2731,123,97
5/13/2021,1,6,56,3430,101,92
5/14/2021,1,6,84,2944,111,94
5/15/2021,1,6,95,2584,119,93
5/16/2021,1,6,56,2761,110,95
5/17/2021,1,6,43,3314,107,93
5/18/2021,1,6,47,2779,124,92
5/19/2021,1,6,71,3478,112,97
5/20/2021,1,6,58,2713,120,97
5/21/2021,1,6,71,3194,102,93
5/22/2021,1,6,87,3241,101,94
5/23/2021,1,6,49,3371,110,92
5/24/2021,1,6,63,3105,106,92
5/25/2021,1,6,50,2658,102,94
5/26/2021,1,6,57,3206,108,92
5/27/2021,1,6,69,2589,120,94
5/28/2021,1,6,81,2990,121,97
5/29/2021,1,6,71,2825,108,91
5/30/2021,1,6,65,2738,101,91
5/31/2021,1,6,67,2757,110,95
6/1/2021,1,6,69,2851,114,91
6/2/2021,1,6,60,3323,116,97
6/3/2021,1,6,89,3241,103,93
6/4/2021,1,6,81,2943,101,93
6/5/2021,1,6,81,3454,112,95
6/6/2021,1,6,52,2581,107,95
6/7/2021,1,6,54,3307,104,91
6/8/2021,1,6,71,3145,115,94
6/9/2021,1,6,58,2949,121,91
6/10/2021,1,6,75,3430,106,96
6/11/2021,1,6,76,3225,115,92
6/12/2021,1,6,74,3396,102,91
6/13/2021,1,6,51,3217,105,93
6/14/2021,1,6,59,2515,122,95
6/15/2021,1,6,61,3459,119,93
6/16/2021,1,6,67,3479,108,92
6/17/2021,1,6,80,3127,103,96
6/18/2021,1,6,68,2633,116,91
6/19/2021,1,6,73,3310,104,96
6/20/2021,1,6,56,3008,108,97
6/21/2021,1,6,54,3227,102,93
6/22/2021,1,6,74,3327,103,92
6/23/2021,1,6,70,3074,106,91
6/24/2021,1,6,77,2508,109,93
6/25/2021,1,6,76,2627,110,92
6/26/2021,1,6,73,2638,108,97
6/27/2021,1,6,40,3366,106,96
6/28/2021,1,6,65,3268,109,96
6/29/2021,1,6,66,2607,109,91
6/30/2021,1,6,68,3173,124,91
7/1/2021,1,6,74,2597,106,91
7/2/2021,1,6,83,3319,101,95
7/3/2021,1,6,96,3396,122,95
7/4/2021,1,6,56,3090,111,93
7/5/2021,1,6,57,3115,103,93
7/6/2021,1,6,81,3441,123,92
7/7/2021,1,6,69,2932,106,91
7/8/2021,1,6,87,2913,110,97
7/9/2021,1,6,77,2989,114,95
7/10/2021,1,6,90,2861,103,95
7/11/2021,1,6,65,2810,115,94
7/12/2021,1,6,73,3461,108,95
7/13/2021,1,6,70,3110,119,95
7/14/2021,1,6,70,2510,101,93
7/15/2021,1,6,82,2631,109,96
7/16/2021,1,6,84,2690,118,95
7/17/2021,1,6,94,2693,104,96
7/18/2021,1,6,53,3183,104,93
7/19/2021,1,6,91,3496,119,93
7/20/2021,1,6,75,2831,119,95
7/21/2021,1,6,71,2529,114,97
7/22/2021,1,6,81,2962,122,91
7/23/2021,1,6,63,3366,123,91
7/24/2021,1,6,88,2976,105,92
7/25/2021,1,6,62,2579,119,97
7/26/2021,1,6,83,3341,102,97
7/27/2021,1,6,71,2670,124,91
7/28/2021,1,6,77,2943,120,95
7/29/2021,1,6,76,2576,110,91
7/30/2021,1,6,77,3138,103,92
7/31/2021,1,6,103,2819,115,94
8/1/2021,1,6,46,2719,107,96
8/2/2021,1,6,65,3410,105,93
8/3/2021,1,6,59,3253,102,91
8/4/2021,1,6,59,2921,112,96
8/5/2021,1,6,77,3155,121,91
8/6/2021,1,6,65,3456,122,96
8/7/2021,1,6,77,2977,125,91
8/8/2021,1,6,64,3421,121,95
8/9/2021,1,6,66,2762,111,91
8/10/2021,1,6,55,3425,103,95
8/11/2021,1,6,81,2852,101,96
8/12/2021,1,6,72,2834,113,94
8/13/2021,1,6,71,3066,121,96
8/14/2021,1,6,77,2540,101,96
8/15/2021,1,6,41,2987,122,95
8/16/2021,1,6,73,3460,104,93
8/17/2021,1,6,62,2878,114,92
8/18/2021,1,6,75,2624,116,92
8/19/2021,1,6,67,3405,108,95
8/20/2021,1,6,74,3238,101,91
8/21/2021,1,6,76,3103,104,91
8/22/2021,1,6,50,2562,102,95
8/23/2021,1,6,70,3295,121,95
8/24/2021,1,6,55,2779,101,93
8/25/2021,1,6,74,2881,109,95
8/26/2021,1,6,64,2734,102,97
8/27/2021,1,6,69,2646,115,95
8/28/2021,1,6,93,3051,113,91
8/29/2021,1,6,55,3009,122,93
8/30/2021,1,6,53,3396,123,92
8/31/2021,1,6,62,2998,116,94
9/1/2021,1,6,64,3107,123,96
9/2/2021,1,6,81,3268,108,97
9/3/2021,1,6,56,3363,105,96
9/4/2021,1,6,81,2856,102,94
9/5/2021,1,6,39,3432,122,93
9/6/2021,1,6,54,2674,109,93
9/7/2021,1,6,56,2948,125,92
9/8/2021,1,6,68,3241,113,95
9/9/2021,1,6,64,3448,109,94
9/10/2021,1,6,74,2647,125,91
9/11/2021,1,6,72,2603,124,92
9/12/2021,1,6,45,2612,121,93
9/13/2021,1,6,50,2745,113,93
9/14/2021,1,6,60,2978,116,93
9/15/2021,1,6,64,2550,115,95
9/16/2021,1,6,69,3241,115,92
9/17/2021,1,6,84,2634,101,93
9/18/2021,1,6,59,2914,116,95
9/19/2021,1,6,42,2874,114,91
9/20/2021,1,6,53,2699,112,95
9/21/2021,1,6,63,2839,108,91
9/22/2021,1,6,59,3002,107,91
9/23/2021,1,6,64,2984,101,91
9/24/2021,1,6,59,2544,118,93
9/25/2021,1,6,63,2501,102,92
9/26/2021,1,6,52,2698,106,92
9/27/2021,1,6,50,2725,122,92
9/28/2021,1,6,60,2603,121,91
9/29/2021,1,6,56,2962,102,97
9/30/2021,1,6,75,2608,110,93
10/1/2021,1,6,68,3479,118,92
10/2/2021,1,6,65,2556,125,96
10/3/2021,1,6,57,3148,114,94
10/4/2021,1,6,45,3360,113,94
10/5/2021,1,6,39,2908,123,97
10/6/2021,1,6,55,3172,124,97
10/7/2021,1,6,56,3245,109,94
10/8/2021,1,6,77,2694,123,94
10/9/2021,1,6,53,3064,114,97
10/10/2021,1,6,49,2599,104,91
10/11/2021,1,6,45,2753,113,93
10/12/2021,1,6,77,2851,123,92
10/13/2021,1,6,49,2677,106,91
10/14/2021,1,6,50,3025,121,91
10/15/2021,1,6,51,3455,116,94
10/16/2021,1,6,77,3458,113,94
10/17/2021,1,6,37,2538,123,92
10/18/2021,1,6,60,3270,119,91
10/19/2021,1,6,57,2842,104,96
10/20/2021,1,6,70,3326,118,91
10/21/2021,1,6,76,2771,108,92
10/22/2021,1,6,63,3227,108,92
10/23/2021,1,6,82,2644,112,93
10/24/2021,1,6,49,2864,115,94
10/25/2021,1,6,48,2873,112,92
