date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/28/2019,1,8,73,3361,133,93
11/29/2019,1,8,68,2962,104,91
11/30/2019,1,8,82,3411,101,98
12/1/2019,1,8,37,2864,135,98
12/2/2019,1,8,45,3345,105,91
12/3/2019,1,8,47,3162,117,94
12/4/2019,1,8,47,3253,124,92
12/5/2019,1,8,51,2500,117,93
12/6/2019,1,8,53,2771,128,91
12/7/2019,1,8,60,3329,129,94
12/8/2019,1,8,29,3231,107,92
12/9/2019,1,8,52,2685,106,98
12/10/2019,1,8,44,2983,103,97
12/11/2019,1,8,45,3474,113,91
12/12/2019,1,8,64,2946,126,97
12/13/2019,1,8,43,2559,111,97
12/14/2019,1,8,68,2674,108,96
12/15/2019,1,8,37,2940,128,93
12/16/2019,1,8,50,2785,134,98
12/17/2019,1,8,43,2703,103,96
12/18/2019,1,8,46,2727,125,96
12/19/2019,1,8,49,3057,103,94
12/20/2019,1,8,57,2572,106,95
12/21/2019,1,8,62,3090,105,92
12/22/2019,1,8,40,2584,105,97
12/23/2019,1,8,47,2920,109,92
12/24/2019,1,8,51,2973,103,98
12/25/2019,1,8,54,2611,132,97
12/26/2019,1,8,42,3148,132,96
12/27/2019,1,8,53,3485,123,94
12/28/2019,1,8,60,2940,111,94
12/29/2019,1,8,41,2950,110,91
12/30/2019,1,8,48,2858,115,95
12/31/2019,1,8,35,3194,124,97
1/1/2020,1,8,41,3375,133,98
1/2/2020,1,8,41,2633,106,98
1/3/2020,1,8,49,3473,103,91
1/4/2020,1,8,58,2516,132,91
1/5/2020,1,8,43,2560,132,96
1/6/2020,1,8,43,3462,120,94
1/7/2020,1,8,40,3085,119,97
1/8/2020,1,8,39,2507,104,96
1/9/2020,1,8,32,2661,130,97
1/10/2020,1,8,50,2826,134,97
1/11/2020,1,8,58,3014,104,96
1/12/2020,1,8,48,2616,132,92
1/13/2020,1,8,49,2791,105,98
1/14/2020,1,8,37,3076,120,98
1/15/2020,1,8,48,3027,129,92
1/16/2020,1,8,54,2782,129,95
1/17/2020,1,8,49,3180,128,91
1/18/2020,1,8,56,2641,126,93
1/19/2020,1,8,49,3354,123,95
1/20/2020,1,8,58,2890,114,96
1/21/2020,1,8,42,2902,101,93
1/22/2020,1,8,54,2962,131,96
1/23/2020,1,8,45,3487,120,92
1/24/2020,1,8,59,3067,114,95
1/25/2020,1,8,62,3235,118,93
1/26/2020,1,8,28,2822,115,96
1/27/2020,1,8,54,3105,117,94
1/28/2020,1,8,45,2678,105,92
1/29/2020,1,8,53,2937,121,94
1/30/2020,1,8,58,2592,135,97
1/31/2020,1,8,53,2764,102,95
2/1/2020,1,8,59,2523,108,95
2/2/2020,1,8,43,3242,120,97
2/3/2020,1,8,45,2592,122,95
2/4/2020,1,8,56,2642,130,98
2/5/2020,1,8,47,2553,105,92
2/6/2020,1,8,66,3319,124,95
2/7/2020,1,8,57,3218,103,98
2/8/2020,1,8,71,3015,101,93
2/9/2020,1,8,45,3114,119,95
2/10/2020,1,8,56,3132,110,97
2/11/2020,1,8,49,2947,126,98
2/12/2020,1,8,55,2612,126,92
2/13/2020,1,8,57,2644,112,94
2/14/2020,1,8,56,3235,129,94
2/15/2020,1,8,46,2968,109,93
2/16/2020,1,8,41,3239,118,94
2/17/2020,1,8,39,3457,106,96
2/18/2020,1,8,46,2857,135,94
2/19/2020,1,8,57,3160,120,96
2/20/2020,1,8,56,2903,104,92
2/21/2020,1,8,48,3022,130,96
2/22/2020,1,8,46,3416,115,94
2/23/2020,1,8,41,3368,135,95
2/24/2020,1,8,54,3201,102,95
2/25/2020,1,8,41,3416,111,93
2/26/2020,1,8,59,3330,123,92
2/27/2020,1,8,37,3238,131,96
2/28/2020,1,8,70,3272,132,98
3/1/2020,1,8,73,2811,116,97
3/2/2020,1,8,54,2586,128,97
3/3/2020,1,8,63,3020,113,92
3/4/2020,1,8,58,3161,117,93
3/5/2020,1,8,65,2573,101,93
3/6/2020,1,8,74,2761,109,96
3/7/2020,1,8,79,3159,112,94
3/8/2020,1,8,73,3407,126,96
3/9/2020,1,8,54,2628,117,91
3/10/2020,1,8,53,2513,124,97
3/11/2020,1,8,67,2882,118,92
3/12/2020,1,8,67,3114,121,98
3/13/2020,1,8,70,2798,133,95
3/14/2020,1,8,75,2890,135,92
3/15/2020,1,8,81,2515,101,94
3/16/2020,1,8,40,3233,120,96
3/17/2020,1,8,57,2564,130,96
3/18/2020,1,8,58,3410,103,98
3/19/2020,1,8,69,3012,117,96
3/20/2020,1,8,68,2789,107,93
3/21/2020,1,8,63,2823,126,95
3/22/2020,1,8,80,2530,111,98
3/23/2020,1,8,50,3235,128,93
3/24/2020,1,8,60,2821,106,92
3/25/2020,1,8,70,2757,131,98
3/26/2020,1,8,62,2678,117,93
3/27/2020,1,8,65,2901,116,93
3/28/2020,1,8,69,3268,117,95
3/29/2020,1,8,71,2506,118,97
3/30/2020,1,8,52,3426,135,98
3/31/2020,1,8,63,3170,117,97
4/1/2020,1,8,60,2735,129,97
4/2/2020,1,8,71,3322,111,95
4/3/2020,1,8,87,3343,114,94
4/4/2020,1,8,75,3214,128,91
4/5/2020,1,8,91,3357,106,93
4/6/2020,1,8,49,3228,105,94
4/7/2020,1,8,86,2987,129,92
4/8/2020,1,8,72,3313,116,92
4/9/2020,1,8,71,3314,103,96
4/10/2020,1,8,83,2786,132,96
4/11/2020,1,8,77,3416,115,95
4/12/2020,1,8,82,2856,126,91
4/13/2020,1,8,63,2635,129,95
4/14/2020,1,8,81,3404,132,97
4/15/2020,1,8,57,3249,108,91
4/16/2020,1,8,71,2800,109,92
4/17/2020,1,8,69,2976,110,97
4/18/2020,1,8,84,3056,113,96
4/19/2020,1,8,89,3475,103,98
4/20/2020,1,8,55,2694,133,97
4/21/2020,1,8,80,2504,113,92
4/22/2020,1,8,51,2549,108,93
4/23/2020,1,8,49,2864,130,95
4/24/2020,1,8,86,2524,135,92
4/25/2020,1,8,68,3001,101,97
4/26/2020,1,8,103,3319,129,91
4/27/2020,1,8,61,2738,128,97
4/28/2020,1,8,75,3289,102,98
4/29/2020,1,8,60,3287,120,98
4/30/2020,1,8,73,2882,111,92
5/1/2020,1,8,79,2795,123,96
5/2/2020,1,8,84,2899,104,95
5/3/2020,1,8,102,3140,114,93
5/4/2020,1,8,50,2970,108,97
5/5/2020,1,8,62,2838,120,95
5/6/2020,1,8,75,3080,116,94
5/7/2020,1,8,70,3192,102,94
5/8/2020,1,8,72,3291,109,94
5/9/2020,1,8,88,2568,105,94
5/10/2020,1,8,93,2737,110,91
5/11/2020,1,8,53,3477,117,94
5/12/2020,1,8,70,2738,126,92
5/13/2020,1,8,90,2637,119,97
5/14/2020,1,8,79,2920,113,96
5/15/2020,1,8,81,2923,135,98
5/16/2020,1,8,72,2617,130,97
5/17/2020,1,8,81,3216,130,98
5/18/2020,1,8,55,3490,112,95
5/19/2020,1,8,55,2878,125,91
5/20/2020,1,8,76,2578,125,98
5/21/2020,1,8,69,2725,112,93
5/22/2020,1,8,82,2733,114,96
5/23/2020,1,8,83,3183,112,94
5/24/2020,1,8,93,2521,106,97
5/25/2020,1,8,62,3034,111,93
5/26/2020,1,8,79,2636,117,97
5/27/2020,1,8,62,2521,133,98
5/28/2020,1,8,69,2747,110,92
5/29/2020,1,8,77,2984,110,98
5/30/2020,1,8,92,3486,125,94
5/31/2020,1,8,80,3003,134,91
6/1/2020,1,8,67,3358,115,91
6/2/2020,1,8,73,2543,135,93
6/3/2020,1,8,78,3062,120,97
6/4/2020,1,8,89,2598,133,97
6/5/2020,1,8,100,2734,135,97
6/6/2020,1,8,106,2539,113,94
6/7/2020,1,8,108,3189,123,97
6/8/2020,1,8,66,3068,125,95
6/9/2020,1,8,89,3083,107,92
6/10/2020,1,8,76,3379,115,91
6/11/2020,1,8,85,3424,112,94
6/12/2020,1,8,88,2914,112,97
6/13/2020,1,8,96,3198,126,96
6/14/2020,1,8,106,2794,121,94
6/15/2020,1,8,62,2705,103,92
6/16/2020,1,8,75,2739,102,97
6/17/2020,1,8,72,2969,122,94
6/18/2020,1,8,86,3289,104,97
6/19/2020,1,8,95,2552,103,94
6/20/2020,1,8,111,2785,131,93
6/21/2020,1,8,98,2584,131,91
6/22/2020,1,8,55,3121,129,91
6/23/2020,1,8,74,2872,115,97
6/24/2020,1,8,68,3462,103,96
6/25/2020,1,8,91,2781,101,93
6/26/2020,1,8,94,3445,135,92
6/27/2020,1,8,76,2531,106,92
6/28/2020,1,8,85,3409,109,95
6/29/2020,1,8,81,2790,111,94
6/30/2020,1,8,74,3063,113,97
7/1/2020,1,8,81,2907,113,96
7/2/2020,1,8,98,2725,102,93
7/3/2020,1,8,93,2656,108,98
7/4/2020,1,8,108,2740,106,91
7/5/2020,1,8,103,3228,120,91
7/6/2020,1,8,70,2647,113,96
7/7/2020,1,8,88,2726,107,96
7/8/2020,1,8,85,3038,114,98
7/9/2020,1,8,87,3349,130,96
7/10/2020,1,8,100,3198,115,97
7/11/2020,1,8,114,3090,108,93
7/12/2020,1,8,101,3089,101,94
7/13/2020,1,8,52,3063,121,93
7/14/2020,1,8,84,2588,110,95
7/15/2020,1,8,65,3399,124,96
7/16/2020,1,8,89,2683,131,92
7/17/2020,1,8,99,2796,124,96
7/18/2020,1,8,89,2871,119,96
7/19/2020,1,8,89,2916,111,94
7/20/2020,1,8,75,3109,132,97
7/21/2020,1,8,87,2584,103,97
7/22/2020,1,8,66,2923,111,95
7/23/2020,1,8,98,2704,113,94
7/24/2020,1,8,91,3354,110,95
7/25/2020,1,8,101,3446,120,98
7/26/2020,1,8,102,2582,123,92
7/27/2020,1,8,52,3112,128,97
7/28/2020,1,8,79,2981,108,97
7/29/2020,1,8,94,2567,127,94
7/30/2020,1,8,80,2737,118,91
7/31/2020,1,8,82,3218,106,98
8/1/2020,1,8,89,2640,113,94
8/2/2020,1,8,94,3334,119,96
8/3/2020,1,8,66,2926,130,93
8/4/2020,1,8,70,3132,122,96
8/5/2020,1,8,77,3362,104,96
8/6/2020,1,8,88,3492,125,98
8/7/2020,1,8,94,2652,112,95
8/8/2020,1,8,92,3395,109,91
8/9/2020,1,8,86,2621,129,97
8/10/2020,1,8,54,2708,105,94
8/11/2020,1,8,78,3122,129,94
8/12/2020,1,8,80,3305,116,95
8/13/2020,1,8,65,2984,134,94
8/14/2020,1,8,74,2999,110,97
8/15/2020,1,8,83,3088,118,94
8/16/2020,1,8,92,3139,112,95
8/17/2020,1,8,59,2934,103,96
8/18/2020,1,8,75,3203,119,91
8/19/2020,1,8,80,2922,126,95
8/20/2020,1,8,88,3323,110,92
8/21/2020,1,8,70,3384,102,93
8/22/2020,1,8,84,2678,119,96
8/23/2020,1,8,100,2848,122,97
8/24/2020,1,8,58,3199,101,95
8/25/2020,1,8,66,3281,127,93
8/26/2020,1,8,81,2559,105,93
8/27/2020,1,8,74,3080,129,92
8/28/2020,1,8,81,3148,108,98
8/29/2020,1,8,84,3219,135,94
8/30/2020,1,8,112,2710,114,92
8/31/2020,1,8,61,3370,135,95
9/1/2020,1,8,56,2651,108,92
9/2/2020,1,8,62,3172,109,98
9/3/2020,1,8,74,3001,126,91
9/4/2020,1,8,82,2538,111,92
9/5/2020,1,8,85,3328,107,91
9/6/2020,1,8,95,2737,134,98
9/7/2020,1,8,57,3488,112,98
9/8/2020,1,8,83,3384,127,92
9/9/2020,1,8,69,2915,105,93
9/10/2020,1,8,86,3198,133,92
9/11/2020,1,8,75,2935,119,98
9/12/2020,1,8,74,3132,113,94
9/13/2020,1,8,96,2758,111,92
9/14/2020,1,8,59,2768,132,92
9/15/2020,1,8,75,2507,129,91
9/16/2020,1,8,74,2595,118,98
9/17/2020,1,8,61,3454,117,92
9/18/2020,1,8,83,3105,120,98
9/19/2020,1,8,85,3268,108,97
9/20/2020,1,8,83,3441,124,96
9/21/2020,1,8,56,2685,119,97
9/22/2020,1,8,83,2668,106,91
9/23/2020,1,8,60,3052,117,96
9/24/2020,1,8,71,2897,129,93
9/25/2020,1,8,60,2734,120,98
9/26/2020,1,8,78,3452,135,97
9/27/2020,1,8,85,3358,135,94
9/28/2020,1,8,58,2998,109,91
9/29/2020,1,8,76,3455,114,91
9/30/2020,1,8,58,3276,108,93
10/1/2020,1,8,62,2779,104,94
10/2/2020,1,8,90,2614,135,94
10/3/2020,1,8,86,2598,105,93
10/4/2020,1,8,72,3470,130,98
10/5/2020,1,8,61,3269,124,97
10/6/2020,1,8,56,3269,122,98
10/7/2020,1,8,53,3046,123,93
10/8/2020,1,8,63,3427,117,94
10/9/2020,1,8,68,3389,125,93
10/10/2020,1,8,82,3438,111,95
10/11/2020,1,8,88,2651,103,95
10/12/2020,1,8,64,3128,114,98
10/13/2020,1,8,63,3155,109,93
10/14/2020,1,8,54,3486,113,98
10/15/2020,1,8,65,2749,134,92
10/16/2020,1,8,77,2530,132,96
10/17/2020,1,8,83,3186,126,98
10/18/2020,1,8,66,3469,116,97
10/19/2020,1,8,39,2882,123,95
10/20/2020,1,8,59,2657,123,93
10/21/2020,1,8,54,2764,124,91
10/22/2020,1,8,72,2965,118,91
10/23/2020,1,8,71,3217,106,93
10/24/2020,1,8,81,3446,107,92
10/25/2020,1,8,85,2516,134,91
10/26/2020,1,8,57,2690,130,97
10/27/2020,1,8,64,3470,129,95
10/28/2020,1,8,61,3215,125,97
10/29/2020,1,8,63,3241,133,93
10/30/2020,1,8,71,2832,134,91
10/31/2020,1,8,79,3138,114,94
11/1/2020,1,8,68,3485,104,92
11/2/2020,1,8,66,2785,126,95
11/3/2020,1,8,64,2961,132,97
11/4/2020,1,8,87,3281,123,96
11/5/2020,1,8,64,2994,110,92
11/6/2020,1,8,80,2581,123,98
11/7/2020,1,8,71,3194,122,96
11/8/2020,1,8,81,3347,134,98
11/9/2020,1,8,59,2882,117,95
11/10/2020,1,8,67,3223,113,91
11/11/2020,1,8,58,2852,103,95
11/12/2020,1,8,84,3310,117,97
11/13/2020,1,8,69,2996,102,93
11/14/2020,1,8,86,3392,104,94
11/15/2020,1,8,73,3391,129,97
11/16/2020,1,8,72,3436,109,94
11/17/2020,1,8,75,3270,109,92
11/18/2020,1,8,68,2750,114,93
11/19/2020,1,8,60,2758,113,96
11/20/2020,1,8,88,2857,112,95
11/21/2020,1,8,71,3278,123,94
11/22/2020,1,8,81,2748,106,94
11/23/2020,1,8,61,2991,119,92
11/24/2020,1,8,63,2996,135,94
11/25/2020,1,8,65,3175,112,91
11/26/2020,1,8,74,3014,111,97
11/27/2020,1,8,85,3086,105,97
11/28/2020,1,8,85,3188,116,97
11/29/2020,1,8,79,2758,103,97
11/30/2020,1,8,58,2767,114,98
12/1/2020,1,8,48,3138,124,96
12/2/2020,1,8,48,3422,123,96
12/3/2020,1,8,57,3274,114,93
12/4/2020,1,8,52,3198,130,93
12/5/2020,1,8,60,3145,120,97
12/6/2020,1,8,64,2784,134,91
12/7/2020,1,8,45,2823,102,91
12/8/2020,1,8,43,3331,114,93
12/9/2020,1,8,44,3181,129,93
12/10/2020,1,8,49,2888,129,91
12/11/2020,1,8,50,2573,109,98
12/12/2020,1,8,44,2664,105,93
12/13/2020,1,8,69,3027,131,91
12/14/2020,1,8,43,3306,124,92
12/15/2020,1,8,50,2945,115,92
12/16/2020,1,8,48,2820,115,93
12/17/2020,1,8,42,2769,122,93
12/18/2020,1,8,58,2597,103,93
12/19/2020,1,8,73,2973,105,93
12/20/2020,1,8,61,3407,113,94
12/21/2020,1,8,63,3130,107,91
12/22/2020,1,8,48,3155,114,98
12/23/2020,1,8,50,3351,103,98
12/24/2020,1,8,62,2900,130,97
12/25/2020,1,8,76,2834,117,93
12/26/2020,1,8,51,3206,111,97
12/27/2020,1,8,74,3146,116,93
12/28/2020,1,8,47,2543,109,98
12/29/2020,1,8,59,3403,107,97
12/30/2020,1,8,55,3203,125,95
12/31/2020,1,8,61,3235,108,98
1/1/2021,1,8,56,3290,126,94
1/2/2021,1,8,68,2728,129,92
1/3/2021,1,8,58,3225,134,91
1/4/2021,1,8,41,3456,113,95
1/5/2021,1,8,43,2791,135,93
1/6/2021,1,8,58,3091,116,97
1/7/2021,1,8,42,2529,106,96
1/8/2021,1,8,50,2516,134,96
1/9/2021,1,8,57,3016,133,92
1/10/2021,1,8,54,2897,110,97
1/11/2021,1,8,36,3329,132,92
1/12/2021,1,8,50,2855,121,97
1/13/2021,1,8,39,3117,105,96
1/14/2021,1,8,54,3467,101,96
1/15/2021,1,8,55,2760,116,96
1/16/2021,1,8,67,2905,115,93
1/17/2021,1,8,83,2717,130,94
1/18/2021,1,8,39,2871,101,95
1/19/2021,1,8,43,2728,109,97
1/20/2021,1,8,45,2616,117,93
1/21/2021,1,8,47,2674,132,93
1/22/2021,1,8,53,2808,108,96
1/23/2021,1,8,59,2578,105,95
1/24/2021,1,8,49,3101,116,92
1/25/2021,1,8,41,2501,131,92
1/26/2021,1,8,46,3242,122,97
1/27/2021,1,8,44,2711,110,92
1/28/2021,1,8,46,3143,101,94
1/29/2021,1,8,55,3248,116,98
1/30/2021,1,8,62,2593,110,95
1/31/2021,1,8,62,2876,106,96
2/1/2021,1,8,41,2740,133,95
2/2/2021,1,8,49,3021,122,91
2/3/2021,1,8,57,3050,109,94
2/4/2021,1,8,59,2823,104,92
2/5/2021,1,8,63,3195,122,95
2/6/2021,1,8,72,2765,107,95
2/7/2021,1,8,75,2985,132,98
2/8/2021,1,8,43,3439,135,91
2/9/2021,1,8,48,2916,125,95
2/10/2021,1,8,36,3103,110,97
2/11/2021,1,8,53,3436,131,92
2/12/2021,1,8,60,2736,123,96
2/13/2021,1,8,74,2802,118,91
2/14/2021,1,8,73,3139,134,93
2/15/2021,1,8,31,2815,129,91
2/16/2021,1,8,63,3066,113,94
2/17/2021,1,8,57,3411,104,94
2/18/2021,1,8,68,3026,109,95
2/19/2021,1,8,69,3295,115,98
2/20/2021,1,8,55,3091,123,91
2/21/2021,1,8,78,3058,117,96
2/22/2021,1,8,43,3282,115,97
2/23/2021,1,8,44,2726,112,97
2/24/2021,1,8,66,3020,108,93
2/25/2021,1,8,59,2780,130,97
2/26/2021,1,8,54,2572,120,92
2/27/2021,1,8,68,2706,113,96
2/28/2021,1,8,71,2687,109,97
2/29/2021,1,8,44,2559,110,91
3/1/2021,1,8,64,3081,118,92
3/2/2021,1,8,54,3263,124,94
3/3/2021,1,8,61,2502,101,95
3/4/2021,1,8,54,2790,114,97
3/5/2021,1,8,88,2608,118,97
3/6/2021,1,8,77,3240,129,97
3/7/2021,1,8,50,3400,107,92
3/8/2021,1,8,66,2665,117,96
3/9/2021,1,8,58,3115,130,92
3/10/2021,1,8,68,3214,101,92
3/11/2021,1,8,75,2873,128,92
3/12/2021,1,8,86,2772,109,96
3/13/2021,1,8,92,2950,114,97
3/14/2021,1,8,54,3056,130,95
3/15/2021,1,8,68,2985,102,94
3/16/2021,1,8,75,3338,134,96
3/17/2021,1,8,66,2858,108,97
3/18/2021,1,8,68,2977,116,95
3/19/2021,1,8,82,2975,112,91
3/20/2021,1,8,82,3484,102,91
3/21/2021,1,8,61,2977,134,98
3/22/2021,1,8,56,2938,112,97
3/23/2021,1,8,77,2680,121,92
3/24/2021,1,8,67,3223,127,91
3/25/2021,1,8,74,2867,131,93
3/26/2021,1,8,87,3321,118,95
3/27/2021,1,8,93,3255,112,93
3/28/2021,1,8,66,3094,107,98
3/29/2021,1,8,54,2816,114,91
3/30/2021,1,8,64,2501,123,98
3/31/2021,1,8,85,2586,110,96
4/1/2021,1,8,83,3227,103,97
4/2/2021,1,8,99,3430,106,95
4/3/2021,1,8,106,2816,110,95
4/4/2021,1,8,61,3107,119,98
4/5/2021,1,8,70,2983,119,97
4/6/2021,1,8,70,2853,105,97
4/7/2021,1,8,80,2677,118,98
4/8/2021,1,8,86,3402,113,97
4/9/2021,1,8,97,2750,101,98
4/10/2021,1,8,97,3407,106,98
4/11/2021,1,8,58,3261,122,97
4/12/2021,1,8,82,3415,129,95
4/13/2021,1,8,74,3302,107,91
4/14/2021,1,8,69,3352,125,98
4/15/2021,1,8,77,3058,125,92
4/16/2021,1,8,83,3216,120,93
4/17/2021,1,8,72,3408,110,98
4/18/2021,1,8,43,2611,111,98
4/19/2021,1,8,77,3282,110,91
4/20/2021,1,8,82,2768,104,94
4/21/2021,1,8,89,3217,102,98
4/22/2021,1,8,80,2787,129,95
4/23/2021,1,8,100,3482,109,91
4/24/2021,1,8,101,3161,109,93
4/25/2021,1,8,65,2610,135,94
4/26/2021,1,8,79,2938,110,98
4/27/2021,1,8,68,3097,120,93
4/28/2021,1,8,85,3127,117,93
4/29/2021,1,8,95,3229,131,96
4/30/2021,1,8,100,2850,119,97
5/1/2021,1,8,105,3142,101,95
5/2/2021,1,8,69,3448,132,97
5/3/2021,1,8,74,2946,111,91
5/4/2021,1,8,82,3025,131,92
5/5/2021,1,8,80,3027,122,94
5/6/2021,1,8,103,2678,101,92
5/7/2021,1,8,79,3004,110,91
5/8/2021,1,8,110,2706,133,92
5/9/2021,1,8,64,2910,133,95
5/10/2021,1,8,62,3107,108,95
5/11/2021,1,8,83,3465,119,96
5/12/2021,1,8,90,3335,105,95
5/13/2021,1,8,85,2633,113,98
5/14/2021,1,8,99,2874,127,94
5/15/2021,1,8,100,3351,118,96
5/16/2021,1,8,73,3445,111,95
5/17/2021,1,8,79,2645,107,94
5/18/2021,1,8,86,2847,110,96
5/19/2021,1,8,70,3002,106,97
5/20/2021,1,8,82,3463,104,96
5/21/2021,1,8,88,3081,131,94
5/22/2021,1,8,116,3464,135,97
5/23/2021,1,8,77,3395,129,95
5/24/2021,1,8,73,3291,104,97
5/25/2021,1,8,77,3104,110,95
5/26/2021,1,8,99,3213,107,93
5/27/2021,1,8,86,3393,135,96
5/28/2021,1,8,81,2904,111,95
5/29/2021,1,8,97,3074,128,98
5/30/2021,1,8,59,3136,110,92
5/31/2021,1,8,83,2715,102,97
6/1/2021,1,8,80,2930,103,91
6/2/2021,1,8,94,2612,126,94
6/3/2021,1,8,96,3209,131,92
6/4/2021,1,8,105,3396,131,98
6/5/2021,1,8,114,3379,108,95
6/6/2021,1,8,83,2741,109,93
6/7/2021,1,8,82,3233,120,93
6/8/2021,1,8,82,2862,133,98
6/9/2021,1,8,96,2986,112,93
6/10/2021,1,8,96,2766,116,98
6/11/2021,1,8,88,3316,130,95
6/12/2021,1,8,121,3040,113,95
6/13/2021,1,8,67,3471,107,92
6/14/2021,1,8,83,3263,115,97
6/15/2021,1,8,73,3345,120,93
6/16/2021,1,8,86,2583,126,92
6/17/2021,1,8,85,3196,126,98
6/18/2021,1,8,96,3367,128,95
6/19/2021,1,8,120,3263,103,97
6/20/2021,1,8,83,3174,123,93
6/21/2021,1,8,83,3218,115,93
6/22/2021,1,8,89,2730,115,95
6/23/2021,1,8,90,3491,134,96
6/24/2021,1,8,90,2786,128,94
6/25/2021,1,8,102,3290,101,95
6/26/2021,1,8,87,2591,134,92
6/27/2021,1,8,65,3257,124,93
6/28/2021,1,8,89,2843,116,95
6/29/2021,1,8,78,2506,113,93
6/30/2021,1,8,75,2984,111,92
7/1/2021,1,8,101,2815,131,96
7/2/2021,1,8,105,2992,124,98
7/3/2021,1,8,93,2841,111,95
7/4/2021,1,8,74,2753,119,92
7/5/2021,1,8,91,3055,112,93
7/6/2021,1,8,95,3385,115,96
7/7/2021,1,8,93,2675,102,95
7/8/2021,1,8,102,3286,115,95
7/9/2021,1,8,108,3042,130,96
7/10/2021,1,8,99,3293,104,93
7/11/2021,1,8,87,3120,114,96
7/12/2021,1,8,79,3366,106,95
7/13/2021,1,8,100,3297,121,98
7/14/2021,1,8,100,2898,111,95
7/15/2021,1,8,117,2573,116,95
7/16/2021,1,8,114,3075,132,97
7/17/2021,1,8,120,2809,117,92
7/18/2021,1,8,81,3444,122,96
7/19/2021,1,8,101,2755,117,95
7/20/2021,1,8,102,3146,132,92
7/21/2021,1,8,84,3427,101,96
7/22/2021,1,8,110,3192,118,97
7/23/2021,1,8,112,2926,111,91
7/24/2021,1,8,114,3080,121,93
7/25/2021,1,8,66,3145,118,92
7/26/2021,1,8,70,2684,117,92
7/27/2021,1,8,73,2687,110,98
7/28/2021,1,8,94,3036,122,94
7/29/2021,1,8,112,3411,102,96
7/30/2021,1,8,121,2582,117,98
7/31/2021,1,8,114,3339,114,97
8/1/2021,1,8,64,2525,105,96
8/2/2021,1,8,69,3386,128,96
8/3/2021,1,8,77,3475,134,94
8/4/2021,1,8,79,3201,121,92
8/5/2021,1,8,76,3008,121,96
8/6/2021,1,8,113,2794,124,97
8/7/2021,1,8,87,2962,110,98
8/8/2021,1,8,60,3031,115,97
8/9/2021,1,8,88,3476,128,91
8/10/2021,1,8,89,2962,104,97
8/11/2021,1,8,92,2746,113,92
8/12/2021,1,8,99,2897,126,98
8/13/2021,1,8,102,3491,128,93
8/14/2021,1,8,94,2735,106,98
8/15/2021,1,8,76,2679,134,93
8/16/2021,1,8,85,2562,124,91
8/17/2021,1,8,80,2631,118,95
8/18/2021,1,8,90,2567,103,91
8/19/2021,1,8,87,2864,130,94
8/20/2021,1,8,87,2911,121,91
8/21/2021,1,8,89,2563,105,92
8/22/2021,1,8,68,3298,113,98
8/23/2021,1,8,83,3259,102,94
8/24/2021,1,8,77,2705,119,95
8/25/2021,1,8,59,3161,118,92
8/26/2021,1,8,84,3431,126,91
8/27/2021,1,8,95,2791,114,94
8/28/2021,1,8,113,2640,106,95
8/29/2021,1,8,64,2619,132,96
8/30/2021,1,8,79,2829,125,98
8/31/2021,1,8,82,2686,134,94
9/1/2021,1,8,90,3418,103,92
9/2/2021,1,8,75,2515,118,94
9/3/2021,1,8,83,3216,121,98
9/4/2021,1,8,89,2916,106,97
9/5/2021,1,8,61,2711,105,95
9/6/2021,1,8,79,2553,134,92
9/7/2021,1,8,63,2902,125,94
9/8/2021,1,8,72,2690,117,93
9/9/2021,1,8,89,3378,122,97
9/10/2021,1,8,83,2847,124,91
9/11/2021,1,8,81,2639,115,93
9/12/2021,1,8,60,2740,117,98
9/13/2021,1,8,70,3229,103,96
9/14/2021,1,8,88,3167,104,91
9/15/2021,1,8,88,2738,125,98
9/16/2021,1,8,96,3383,120,95
9/17/2021,1,8,89,3376,115,98
9/18/2021,1,8,94,3316,105,94
9/19/2021,1,8,45,2608,109,93
9/20/2021,1,8,75,2623,120,92
9/21/2021,1,8,59,3340,112,91
9/22/2021,1,8,71,3003,128,97
9/23/2021,1,8,78,3473,109,91
9/24/2021,1,8,93,2636,116,98
9/25/2021,1,8,97,3451,121,94
9/26/2021,1,8,52,2850,112,98
9/27/2021,1,8,84,3291,111,95
9/28/2021,1,8,77,2723,128,98
9/29/2021,1,8,71,2780,116,97
9/30/2021,1,8,65,3341,116,92
10/1/2021,1,8,102,2921,104,91
10/2/2021,1,8,84,3260,104,92
10/3/2021,1,8,65,2808,132,95
10/4/2021,1,8,62,3483,111,93
10/5/2021,1,8,67,2990,130,94
10/6/2021,1,8,75,3000,127,98
10/7/2021,1,8,72,3476,108,91
10/8/2021,1,8,81,2531,119,95
10/9/2021,1,8,82,2803,118,95
10/10/2021,1,8,63,2896,128,95
10/11/2021,1,8,87,2674,117,94
10/12/2021,1,8,61,2777,130,91
10/13/2021,1,8,69,2537,118,95
10/14/2021,1,8,83,2876,134,98
10/15/2021,1,8,83,2719,132,91
10/16/2021,1,8,92,3407,130,96
10/17/2021,1,8,67,2663,115,95
10/18/2021,1,8,72,2792,114,91
10/19/2021,1,8,59,3430,104,91
10/20/2021,1,8,73,2683,130,95
10/21/2021,1,8,81,3437,104,91
10/22/2021,1,8,75,3274,105,98
10/23/2021,1,8,107,2915,131,98
10/24/2021,1,8,59,3367,123,94
10/25/2021,1,8,70,2887,106,98
