date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/28/2019,1,7,66,2752,136,95
11/29/2019,1,7,63,3034,103,98
11/30/2019,1,7,55,3028,125,95
12/1/2019,1,7,30,2542,111,93
12/2/2019,1,7,44,2589,133,94
12/3/2019,1,7,30,3463,133,96
12/4/2019,1,7,32,2646,118,93
12/5/2019,1,7,43,2729,107,93
12/6/2019,1,7,36,3189,118,95
12/7/2019,1,7,39,3369,128,93
12/8/2019,1,7,24,2815,114,92
12/9/2019,1,7,47,3370,128,95
12/10/2019,1,7,27,3066,109,98
12/11/2019,1,7,40,3043,112,93
12/12/2019,1,7,26,3269,106,98
12/13/2019,1,7,34,3032,131,91
12/14/2019,1,7,48,2772,128,94
12/15/2019,1,7,28,3470,109,92
12/16/2019,1,7,31,3228,126,92
12/17/2019,1,7,38,2697,128,97
12/18/2019,1,7,30,2872,135,93
12/19/2019,1,7,53,3155,131,92
12/20/2019,1,7,42,3370,130,94
12/21/2019,1,7,39,3177,122,91
12/22/2019,1,7,28,3376,106,91
12/23/2019,1,7,51,3472,111,97
12/24/2019,1,7,34,3256,130,93
12/25/2019,1,7,37,3191,133,96
12/26/2019,1,7,45,3003,111,96
12/27/2019,1,7,31,2588,137,92
12/28/2019,1,7,44,2955,109,91
12/29/2019,1,7,26,3480,119,97
12/30/2019,1,7,36,3450,116,93
12/31/2019,1,7,28,3035,134,92
1/1/2020,1,7,37,2608,120,95
1/2/2020,1,7,38,2705,115,96
1/3/2020,1,7,47,3327,138,92
1/4/2020,1,7,48,3150,131,95
1/5/2020,1,7,23,3261,118,91
1/6/2020,1,7,30,3388,131,94
1/7/2020,1,7,29,3290,102,96
1/8/2020,1,7,23,2817,104,91
1/9/2020,1,7,35,2655,127,94
1/10/2020,1,7,44,3425,118,95
1/11/2020,1,7,42,3484,112,93
1/12/2020,1,7,35,3321,124,97
1/13/2020,1,7,31,2513,124,93
1/14/2020,1,7,22,3136,128,96
1/15/2020,1,7,29,3481,123,93
1/16/2020,1,7,31,3137,107,95
1/17/2020,1,7,50,2538,106,94
1/18/2020,1,7,34,2881,101,91
1/19/2020,1,7,33,3295,134,93
1/20/2020,1,7,40,2819,124,97
1/21/2020,1,7,25,3012,105,93
1/22/2020,1,7,45,2891,109,93
1/23/2020,1,7,38,2753,116,93
1/24/2020,1,7,41,2999,119,92
1/25/2020,1,7,52,2535,110,96
1/26/2020,1,7,28,3397,118,91
1/27/2020,1,7,28,3227,101,94
1/28/2020,1,7,34,3052,124,97
1/29/2020,1,7,35,2977,113,97
1/30/2020,1,7,27,2511,103,94
1/31/2020,1,7,32,2591,117,95
2/1/2020,1,7,37,2588,130,91
2/2/2020,1,7,28,2712,132,92
2/3/2020,1,7,37,2666,134,92
2/4/2020,1,7,41,2638,135,93
2/5/2020,1,7,41,2886,103,94
2/6/2020,1,7,38,3070,127,95
2/7/2020,1,7,41,2957,135,95
2/8/2020,1,7,55,2785,105,96
2/9/2020,1,7,42,2754,138,97
2/10/2020,1,7,44,2928,117,93
2/11/2020,1,7,38,3499,120,97
2/12/2020,1,7,30,3340,105,95
2/13/2020,1,7,43,2919,109,96
2/14/2020,1,7,44,2924,130,97
2/15/2020,1,7,54,3145,108,92
2/16/2020,1,7,19,3338,101,93
2/17/2020,1,7,35,2748,113,92
2/18/2020,1,7,39,3128,116,98
2/19/2020,1,7,34,2630,116,91
2/20/2020,1,7,35,3482,120,97
2/21/2020,1,7,46,3486,132,97
2/22/2020,1,7,42,3457,131,92
2/23/2020,1,7,38,3453,108,97
2/24/2020,1,7,29,2524,131,97
2/25/2020,1,7,39,3175,128,98
2/26/2020,1,7,48,3217,121,98
2/27/2020,1,7,53,2519,132,91
2/28/2020,1,7,41,3490,114,98
3/1/2020,1,7,65,3304,106,97
3/2/2020,1,7,37,2709,123,97
3/3/2020,1,7,36,3047,129,94
3/4/2020,1,7,48,2530,127,97
3/5/2020,1,7,46,2677,122,91
3/6/2020,1,7,49,3052,132,93
3/7/2020,1,7,46,3285,125,93
3/8/2020,1,7,69,3147,116,98
3/9/2020,1,7,43,3209,104,97
3/10/2020,1,7,42,2511,134,92
3/11/2020,1,7,36,3425,102,92
3/12/2020,1,7,56,2998,109,92
3/13/2020,1,7,45,2623,106,93
3/14/2020,1,7,63,2556,104,93
3/15/2020,1,7,60,3158,116,97
3/16/2020,1,7,42,3473,118,96
3/17/2020,1,7,40,2906,109,95
3/18/2020,1,7,38,3143,137,92
3/19/2020,1,7,42,3137,134,95
3/20/2020,1,7,51,2568,137,95
3/21/2020,1,7,58,3410,136,95
3/22/2020,1,7,56,3117,138,93
3/23/2020,1,7,37,2598,127,91
3/24/2020,1,7,42,2653,129,92
3/25/2020,1,7,40,3229,127,94
3/26/2020,1,7,42,2641,118,96
3/27/2020,1,7,50,2888,114,96
3/28/2020,1,7,42,3071,126,92
3/29/2020,1,7,67,2788,125,92
3/30/2020,1,7,22,3097,102,94
3/31/2020,1,7,42,2704,106,94
4/1/2020,1,7,47,3027,101,92
4/2/2020,1,7,55,2725,135,91
4/3/2020,1,7,58,2727,132,94
4/4/2020,1,7,62,2650,104,95
4/5/2020,1,7,77,2506,111,96
4/6/2020,1,7,41,2674,138,96
4/7/2020,1,7,61,2569,102,91
4/8/2020,1,7,62,3255,101,94
4/9/2020,1,7,61,2808,129,92
4/10/2020,1,7,68,2933,109,93
4/11/2020,1,7,66,2575,116,95
4/12/2020,1,7,68,2704,114,93
4/13/2020,1,7,42,2592,128,92
4/14/2020,1,7,59,2505,113,91
4/15/2020,1,7,60,3462,133,94
4/16/2020,1,7,69,2816,135,91
4/17/2020,1,7,53,2878,103,93
4/18/2020,1,7,68,3289,126,92
4/19/2020,1,7,71,3152,108,93
4/20/2020,1,7,51,2802,119,91
4/21/2020,1,7,34,2692,137,95
4/22/2020,1,7,55,2571,122,93
4/23/2020,1,7,51,2595,107,91
4/24/2020,1,7,50,2754,136,94
4/25/2020,1,7,61,3470,102,95
4/26/2020,1,7,74,2798,129,94
4/27/2020,1,7,48,3447,127,94
4/28/2020,1,7,52,3135,130,96
4/29/2020,1,7,50,3255,122,95
4/30/2020,1,7,52,3459,101,92
5/1/2020,1,7,57,3111,125,95
5/2/2020,1,7,70,3466,128,95
5/3/2020,1,7,73,2730,115,96
5/4/2020,1,7,48,2820,115,93
5/5/2020,1,7,57,3277,106,97
5/6/2020,1,7,53,2859,102,91
5/7/2020,1,7,48,3142,124,94
5/8/2020,1,7,69,2598,122,92
5/9/2020,1,7,64,2600,123,97
5/10/2020,1,7,70,3069,121,94
5/11/2020,1,7,49,2657,114,92
5/12/2020,1,7,63,3197,133,93
5/13/2020,1,7,49,2702,108,94
5/14/2020,1,7,56,3114,104,93
5/15/2020,1,7,67,2608,107,96
5/16/2020,1,7,79,2794,108,95
5/17/2020,1,7,63,2601,104,95
5/18/2020,1,7,67,2758,112,94
5/19/2020,1,7,47,3218,130,95
5/20/2020,1,7,54,3415,125,92
5/21/2020,1,7,67,2934,138,92
5/22/2020,1,7,55,3213,133,93
5/23/2020,1,7,70,3106,107,92
5/24/2020,1,7,78,3413,125,95
5/25/2020,1,7,46,2875,101,94
5/26/2020,1,7,52,3013,110,97
5/27/2020,1,7,68,3249,128,95
5/28/2020,1,7,66,3250,131,91
5/29/2020,1,7,54,3284,103,94
5/30/2020,1,7,85,2644,110,91
5/31/2020,1,7,86,2688,124,92
6/1/2020,1,7,48,2581,113,96
6/2/2020,1,7,59,3323,110,98
6/3/2020,1,7,55,3393,124,94
6/4/2020,1,7,69,3437,113,97
6/5/2020,1,7,65,3163,136,94
6/6/2020,1,7,72,2933,105,93
6/7/2020,1,7,64,2571,136,92
6/8/2020,1,7,56,3281,132,91
6/9/2020,1,7,67,3152,138,91
6/10/2020,1,7,54,3171,135,97
6/11/2020,1,7,62,2817,134,93
6/12/2020,1,7,71,2841,102,97
6/13/2020,1,7,85,3008,115,92
6/14/2020,1,7,74,3128,115,92
6/15/2020,1,7,47,2508,133,94
6/16/2020,1,7,67,2706,125,91
6/17/2020,1,7,47,2645,128,98
6/18/2020,1,7,73,2896,124,97
6/19/2020,1,7,65,3378,134,94
6/20/2020,1,7,69,3004,110,91
6/21/2020,1,7,84,2527,130,92
6/22/2020,1,7,47,3253,136,93
6/23/2020,1,7,52,3214,102,92
6/24/2020,1,7,60,3190,110,94
6/25/2020,1,7,79,2545,136,95
6/26/2020,1,7,68,2768,109,97
6/27/2020,1,7,80,3330,128,95
6/28/2020,1,7,85,2776,101,96
6/29/2020,1,7,55,2513,133,91
6/30/2020,1,7,59,2659,129,97
7/1/2020,1,7,61,3052,113,92
7/2/2020,1,7,59,3479,117,95
7/3/2020,1,7,75,3370,131,98
7/4/2020,1,7,98,3272,127,94
7/5/2020,1,7,75,2527,104,98
7/6/2020,1,7,60,2774,125,93
7/7/2020,1,7,69,2514,117,93
7/8/2020,1,7,49,2720,131,98
7/9/2020,1,7,59,3015,129,94
7/10/2020,1,7,72,3214,108,92
7/11/2020,1,7,62,3093,128,95
7/12/2020,1,7,83,2685,111,94
7/13/2020,1,7,54,2540,131,93
7/14/2020,1,7,69,3029,105,91
7/15/2020,1,7,53,3417,107,96
7/16/2020,1,7,68,3117,133,93
7/17/2020,1,7,71,2821,106,91
7/18/2020,1,7,100,2575,115,93
7/19/2020,1,7,81,2962,129,91
7/20/2020,1,7,52,2502,116,91
7/21/2020,1,7,75,2989,120,97
7/22/2020,1,7,59,3327,108,93
7/23/2020,1,7,72,3083,138,94
7/24/2020,1,7,77,3078,105,93
7/25/2020,1,7,74,3296,111,91
7/26/2020,1,7,85,2984,131,98
7/27/2020,1,7,52,2921,117,98
7/28/2020,1,7,69,2970,110,93
7/29/2020,1,7,61,3192,103,93
7/30/2020,1,7,63,2639,107,97
7/31/2020,1,7,75,2914,110,92
8/1/2020,1,7,67,3229,138,93
8/2/2020,1,7,72,3072,102,93
8/3/2020,1,7,63,2975,137,92
8/4/2020,1,7,48,2798,105,96
8/5/2020,1,7,57,3224,104,96
8/6/2020,1,7,68,2877,125,91
8/7/2020,1,7,60,3033,137,97
8/8/2020,1,7,67,2697,105,98
8/9/2020,1,7,64,2915,106,94
8/10/2020,1,7,43,2522,125,95
8/11/2020,1,7,58,3438,112,97
8/12/2020,1,7,57,2683,106,96
8/13/2020,1,7,39,3162,110,98
8/14/2020,1,7,54,2631,118,97
8/15/2020,1,7,59,3315,123,92
8/16/2020,1,7,76,3394,129,94
8/17/2020,1,7,54,3176,121,91
8/18/2020,1,7,62,2563,107,98
8/19/2020,1,7,66,2754,101,97
8/20/2020,1,7,60,3442,126,94
8/21/2020,1,7,61,3464,119,93
8/22/2020,1,7,69,2827,125,98
8/23/2020,1,7,68,2664,128,94
8/24/2020,1,7,37,2521,107,97
8/25/2020,1,7,74,2577,120,98
8/26/2020,1,7,52,3206,104,95
8/27/2020,1,7,64,3281,128,91
8/28/2020,1,7,58,3025,128,94
8/29/2020,1,7,84,2761,130,97
8/30/2020,1,7,78,2771,112,97
8/31/2020,1,7,42,2704,101,92
9/1/2020,1,7,48,3038,106,93
9/2/2020,1,7,49,2548,117,93
9/3/2020,1,7,48,2656,107,92
9/4/2020,1,7,54,3334,112,94
9/5/2020,1,7,60,2584,116,93
9/6/2020,1,7,51,2813,122,98
9/7/2020,1,7,36,2723,133,95
9/8/2020,1,7,51,3253,135,95
9/9/2020,1,7,40,3494,122,98
9/10/2020,1,7,49,3230,121,98
9/11/2020,1,7,60,3141,115,91
9/12/2020,1,7,67,2725,134,92
9/13/2020,1,7,61,3347,137,93
9/14/2020,1,7,36,3305,128,91
9/15/2020,1,7,44,3200,117,91
9/16/2020,1,7,56,2830,127,91
9/17/2020,1,7,56,3300,122,93
9/18/2020,1,7,70,2855,133,95
9/19/2020,1,7,64,3341,137,97
9/20/2020,1,7,54,2605,102,97
9/21/2020,1,7,32,2898,111,95
9/22/2020,1,7,60,2918,137,91
9/23/2020,1,7,40,3092,124,95
9/24/2020,1,7,63,3266,106,92
9/25/2020,1,7,57,3306,115,96
9/26/2020,1,7,77,3207,102,95
9/27/2020,1,7,53,3015,128,96
9/28/2020,1,7,45,3035,115,91
9/29/2020,1,7,55,3063,137,93
9/30/2020,1,7,54,2783,112,98
10/1/2020,1,7,61,2946,119,97
10/2/2020,1,7,55,3417,107,91
10/3/2020,1,7,60,2700,129,93
10/4/2020,1,7,64,3086,127,92
10/5/2020,1,7,38,3126,103,95
10/6/2020,1,7,40,3455,105,95
10/7/2020,1,7,40,3423,113,97
10/8/2020,1,7,59,3244,103,95
10/9/2020,1,7,68,3194,106,95
10/10/2020,1,7,59,3279,114,95
10/11/2020,1,7,64,3490,134,92
10/12/2020,1,7,45,3243,103,96
10/13/2020,1,7,60,3024,116,97
10/14/2020,1,7,56,2806,129,98
10/15/2020,1,7,62,2544,116,91
10/16/2020,1,7,50,2792,103,94
10/17/2020,1,7,61,2939,117,97
10/18/2020,1,7,77,2817,126,91
10/19/2020,1,7,51,3189,112,97
10/20/2020,1,7,38,2968,132,91
10/21/2020,1,7,38,3417,127,93
10/22/2020,1,7,40,3151,129,95
10/23/2020,1,7,55,3010,112,97
10/24/2020,1,7,60,3318,101,97
10/25/2020,1,7,76,3178,103,92
10/26/2020,1,7,35,3160,138,91
10/27/2020,1,7,40,3135,135,97
10/28/2020,1,7,50,2682,103,91
10/29/2020,1,7,47,3023,101,98
10/30/2020,1,7,61,2523,126,97
10/31/2020,1,7,55,2769,129,93
11/1/2020,1,7,67,2733,131,97
11/2/2020,1,7,41,3015,138,93
11/3/2020,1,7,42,2837,107,95
11/4/2020,1,7,49,3091,115,98
11/5/2020,1,7,56,3375,112,98
11/6/2020,1,7,73,2919,101,96
11/7/2020,1,7,47,2935,109,95
11/8/2020,1,7,57,3036,121,93
11/9/2020,1,7,38,3276,132,93
11/10/2020,1,7,44,3011,138,96
11/11/2020,1,7,63,2908,138,92
11/12/2020,1,7,47,2513,118,95
11/13/2020,1,7,56,2787,106,94
11/14/2020,1,7,56,2542,115,91
11/15/2020,1,7,72,2903,119,94
11/16/2020,1,7,58,3149,123,96
11/17/2020,1,7,58,2615,108,98
11/18/2020,1,7,55,3349,109,91
11/19/2020,1,7,67,3242,120,93
11/20/2020,1,7,67,2712,102,98
11/21/2020,1,7,79,2755,126,94
11/22/2020,1,7,57,3438,102,95
11/23/2020,1,7,43,2628,113,97
11/24/2020,1,7,45,3235,104,97
11/25/2020,1,7,45,3360,127,91
11/26/2020,1,7,50,2997,103,98
11/27/2020,1,7,59,2546,104,98
11/28/2020,1,7,62,2813,128,98
11/29/2020,1,7,69,2556,102,98
11/30/2020,1,7,43,3362,114,91
12/1/2020,1,7,40,3162,108,97
12/2/2020,1,7,38,2584,121,95
12/3/2020,1,7,37,2786,114,98
12/4/2020,1,7,49,2904,114,95
12/5/2020,1,7,49,3431,136,98
12/6/2020,1,7,44,3320,126,96
12/7/2020,1,7,28,2831,108,95
12/8/2020,1,7,28,3069,107,92
12/9/2020,1,7,43,3163,102,94
12/10/2020,1,7,41,2967,119,97
12/11/2020,1,7,44,2974,130,95
12/12/2020,1,7,50,2817,125,94
12/13/2020,1,7,38,3134,124,92
12/14/2020,1,7,28,3206,133,93
12/15/2020,1,7,38,3292,134,97
12/16/2020,1,7,47,3007,120,98
12/17/2020,1,7,30,3156,137,96
12/18/2020,1,7,46,3384,125,91
12/19/2020,1,7,44,2773,106,97
12/20/2020,1,7,40,2892,130,92
12/21/2020,1,7,24,2734,137,93
12/22/2020,1,7,41,2799,125,98
12/23/2020,1,7,26,3476,134,96
12/24/2020,1,7,48,2645,123,96
12/25/2020,1,7,41,3268,114,92
12/26/2020,1,7,45,2700,137,96
12/27/2020,1,7,43,2877,108,97
12/28/2020,1,7,27,3059,111,93
12/29/2020,1,7,47,3483,135,97
12/30/2020,1,7,37,2746,108,91
12/31/2020,1,7,50,3371,120,94
1/1/2021,1,7,30,2980,124,98
1/2/2021,1,7,44,2649,102,93
1/3/2021,1,7,32,2526,133,92
1/4/2021,1,7,19,3494,114,94
1/5/2021,1,7,27,3408,135,98
1/6/2021,1,7,36,3500,120,91
1/7/2021,1,7,27,3286,113,93
1/8/2021,1,7,40,3380,107,97
1/9/2021,1,7,26,3069,130,95
1/10/2021,1,7,48,3198,102,97
1/11/2021,1,7,38,3104,114,94
1/12/2021,1,7,24,3117,101,96
1/13/2021,1,7,39,2942,119,97
1/14/2021,1,7,31,3135,109,97
1/15/2021,1,7,45,3424,107,94
1/16/2021,1,7,47,2848,112,95
1/17/2021,1,7,42,3374,119,91
1/18/2021,1,7,21,2735,104,97
1/19/2021,1,7,41,2722,107,98
1/20/2021,1,7,44,2612,108,91
1/21/2021,1,7,42,2754,106,91
1/22/2021,1,7,44,3304,137,95
1/23/2021,1,7,40,2739,122,98
1/24/2021,1,7,48,3085,109,92
1/25/2021,1,7,28,2834,119,97
1/26/2021,1,7,41,2969,128,97
1/27/2021,1,7,41,2947,116,98
1/28/2021,1,7,29,3466,125,97
1/29/2021,1,7,49,2823,102,92
1/30/2021,1,7,56,2513,132,98
1/31/2021,1,7,48,2853,130,91
2/1/2021,1,7,36,3350,101,96
2/2/2021,1,7,39,3464,103,91
2/3/2021,1,7,43,3288,113,91
2/4/2021,1,7,42,2707,135,93
2/5/2021,1,7,39,3298,127,95
2/6/2021,1,7,56,3444,113,95
2/7/2021,1,7,46,3320,109,96
2/8/2021,1,7,26,3342,125,92
2/9/2021,1,7,43,3479,108,95
2/10/2021,1,7,45,3255,136,97
2/11/2021,1,7,42,2869,102,93
2/12/2021,1,7,43,3265,116,91
2/13/2021,1,7,47,2974,116,98
2/14/2021,1,7,45,2528,113,93
2/15/2021,1,7,49,3471,124,92
2/16/2021,1,7,37,3194,124,94
2/17/2021,1,7,39,2989,135,91
2/18/2021,1,7,42,3137,120,91
2/19/2021,1,7,38,2568,116,92
2/20/2021,1,7,57,2531,102,97
2/21/2021,1,7,40,2543,133,92
2/22/2021,1,7,35,2519,131,92
2/23/2021,1,7,26,3219,103,96
2/24/2021,1,7,40,2828,107,98
2/25/2021,1,7,44,3376,128,98
2/26/2021,1,7,49,3069,108,97
2/27/2021,1,7,51,2515,102,91
2/28/2021,1,7,52,2909,137,92
2/29/2021,1,7,37,3395,131,92
3/1/2021,1,7,44,2537,116,96
3/2/2021,1,7,51,3131,120,95
3/3/2021,1,7,48,3382,117,97
3/4/2021,1,7,74,3479,106,98
3/5/2021,1,7,54,2652,119,94
3/6/2021,1,7,71,2897,131,93
3/7/2021,1,7,34,2835,137,92
3/8/2021,1,7,48,2568,134,97
3/9/2021,1,7,51,2923,111,96
3/10/2021,1,7,48,2999,109,98
3/11/2021,1,7,63,2712,107,94
3/12/2021,1,7,64,3024,107,92
3/13/2021,1,7,64,2699,107,91
3/14/2021,1,7,47,2698,103,94
3/15/2021,1,7,43,3369,102,97
3/16/2021,1,7,43,3192,122,95
3/17/2021,1,7,54,2938,104,92
3/18/2021,1,7,59,2838,115,97
3/19/2021,1,7,54,3090,131,91
3/20/2021,1,7,64,3447,111,94
3/21/2021,1,7,52,3280,109,92
3/22/2021,1,7,46,2966,117,91
3/23/2021,1,7,49,2853,102,98
3/24/2021,1,7,55,3208,137,91
3/25/2021,1,7,72,2521,107,91
3/26/2021,1,7,49,2632,129,95
3/27/2021,1,7,53,3439,125,98
3/28/2021,1,7,45,2827,104,92
3/29/2021,1,7,57,3373,133,94
3/30/2021,1,7,51,2877,108,94
3/31/2021,1,7,55,2711,119,95
4/1/2021,1,7,66,2739,122,96
4/2/2021,1,7,78,3149,120,95
4/3/2021,1,7,75,2529,103,95
4/4/2021,1,7,47,3297,107,97
4/5/2021,1,7,75,2622,117,92
4/6/2021,1,7,55,2841,107,94
4/7/2021,1,7,73,2808,118,98
4/8/2021,1,7,59,3061,105,91
4/9/2021,1,7,56,3223,121,95
4/10/2021,1,7,78,3128,136,92
4/11/2021,1,7,46,2856,123,98
4/12/2021,1,7,63,3160,132,95
4/13/2021,1,7,47,3129,114,97
4/14/2021,1,7,62,3095,109,93
4/15/2021,1,7,66,2916,105,95
4/16/2021,1,7,62,2771,117,92
4/17/2021,1,7,70,3094,138,95
4/18/2021,1,7,51,2883,121,94
4/19/2021,1,7,63,3021,118,92
4/20/2021,1,7,57,3106,106,96
4/21/2021,1,7,61,2759,106,91
4/22/2021,1,7,57,3230,128,97
4/23/2021,1,7,65,3231,104,91
4/24/2021,1,7,77,2871,115,96
4/25/2021,1,7,52,3032,126,96
4/26/2021,1,7,57,3460,129,93
4/27/2021,1,7,50,3134,135,93
4/28/2021,1,7,63,3472,113,92
4/29/2021,1,7,79,2546,124,92
4/30/2021,1,7,73,2725,104,94
5/1/2021,1,7,75,2500,117,94
5/2/2021,1,7,47,2928,135,94
5/3/2021,1,7,44,3100,123,95
5/4/2021,1,7,71,3124,121,97
5/5/2021,1,7,76,2844,120,92
5/6/2021,1,7,58,2901,106,92
5/7/2021,1,7,76,2937,127,93
5/8/2021,1,7,73,3497,120,95
5/9/2021,1,7,64,2783,105,91
5/10/2021,1,7,62,2672,118,92
5/11/2021,1,7,59,3174,123,95
5/12/2021,1,7,49,3372,133,97
5/13/2021,1,7,66,2909,115,93
5/14/2021,1,7,98,3403,131,96
5/15/2021,1,7,78,2894,137,95
5/16/2021,1,7,52,3393,111,96
5/17/2021,1,7,59,2875,113,98
5/18/2021,1,7,63,3150,138,92
5/19/2021,1,7,65,2606,125,96
5/20/2021,1,7,74,3085,118,91
5/21/2021,1,7,53,3074,114,91
5/22/2021,1,7,69,2921,115,94
5/23/2021,1,7,53,2682,114,95
5/24/2021,1,7,63,3296,125,98
5/25/2021,1,7,64,2828,135,92
5/26/2021,1,7,67,3155,122,97
5/27/2021,1,7,58,3332,133,97
5/28/2021,1,7,65,3499,138,97
5/29/2021,1,7,72,3202,121,92
5/30/2021,1,7,51,3203,128,92
5/31/2021,1,7,54,3109,104,98
6/1/2021,1,7,71,2565,112,94
6/2/2021,1,7,77,3417,125,97
6/3/2021,1,7,55,3178,123,92
6/4/2021,1,7,67,3478,127,95
6/5/2021,1,7,93,2734,120,95
6/6/2021,1,7,63,2852,138,98
6/7/2021,1,7,73,2592,102,94
6/8/2021,1,7,52,2858,128,97
6/9/2021,1,7,75,2975,120,94
6/10/2021,1,7,63,3348,135,95
6/11/2021,1,7,81,2690,127,91
6/12/2021,1,7,85,3235,108,97
6/13/2021,1,7,61,2889,115,92
6/14/2021,1,7,53,2935,116,95
6/15/2021,1,7,53,2992,130,95
6/16/2021,1,7,67,3115,102,91
6/17/2021,1,7,82,3379,110,93
6/18/2021,1,7,83,2682,136,94
6/19/2021,1,7,77,2869,104,94
6/20/2021,1,7,43,3458,129,98
6/21/2021,1,7,69,3239,104,92
6/22/2021,1,7,62,3358,115,95
6/23/2021,1,7,70,3421,137,95
6/24/2021,1,7,78,3015,108,92
6/25/2021,1,7,75,3016,121,98
6/26/2021,1,7,73,3069,116,91
6/27/2021,1,7,58,3040,102,98
6/28/2021,1,7,79,2732,107,93
6/29/2021,1,7,60,3128,123,92
6/30/2021,1,7,69,3355,121,95
7/1/2021,1,7,84,3108,138,94
7/2/2021,1,7,95,3037,134,97
7/3/2021,1,7,81,3140,134,95
7/4/2021,1,7,48,2606,114,96
7/5/2021,1,7,52,3218,127,91
7/6/2021,1,7,73,3375,102,93
7/7/2021,1,7,62,3411,112,97
7/8/2021,1,7,77,2584,138,91
7/9/2021,1,7,96,3450,125,97
7/10/2021,1,7,95,3396,136,91
7/11/2021,1,7,56,2587,136,97
7/12/2021,1,7,54,2573,135,94
7/13/2021,1,7,78,2655,115,94
7/14/2021,1,7,68,3437,103,95
7/15/2021,1,7,80,3131,123,94
7/16/2021,1,7,85,3026,125,98
7/17/2021,1,7,87,3103,138,95
7/18/2021,1,7,63,2898,107,91
7/19/2021,1,7,51,3413,138,98
7/20/2021,1,7,68,2895,127,98
7/21/2021,1,7,72,3382,128,96
7/22/2021,1,7,75,2857,126,91
7/23/2021,1,7,87,3448,132,98
7/24/2021,1,7,115,2675,121,98
7/25/2021,1,7,55,3026,125,93
7/26/2021,1,7,82,2875,120,92
7/27/2021,1,7,66,2636,129,94
7/28/2021,1,7,65,2874,104,97
7/29/2021,1,7,73,3256,104,93
7/30/2021,1,7,78,3330,104,91
7/31/2021,1,7,82,3333,111,97
8/1/2021,1,7,44,2730,120,91
8/2/2021,1,7,54,3371,120,92
8/3/2021,1,7,66,2530,136,92
8/4/2021,1,7,69,2797,125,93
8/5/2021,1,7,67,2732,125,94
8/6/2021,1,7,76,2793,114,92
8/7/2021,1,7,59,2825,106,98
8/8/2021,1,7,49,2963,116,92
8/9/2021,1,7,54,2513,132,97
8/10/2021,1,7,64,2791,122,98
8/11/2021,1,7,59,3148,105,91
8/12/2021,1,7,52,3377,127,93
8/13/2021,1,7,84,2553,122,91
8/14/2021,1,7,81,3298,129,93
8/15/2021,1,7,56,3240,124,91
8/16/2021,1,7,72,3406,118,93
8/17/2021,1,7,55,2666,124,92
8/18/2021,1,7,58,2591,130,93
8/19/2021,1,7,64,3493,126,91
8/20/2021,1,7,74,3000,129,94
8/21/2021,1,7,72,3050,112,97
8/22/2021,1,7,57,2638,123,93
8/23/2021,1,7,62,3496,132,98
8/24/2021,1,7,52,3218,118,96
8/25/2021,1,7,68,2687,137,98
8/26/2021,1,7,56,3495,129,93
8/27/2021,1,7,79,3192,109,92
8/28/2021,1,7,67,2637,121,91
8/29/2021,1,7,50,3437,131,91
8/30/2021,1,7,66,2963,138,95
8/31/2021,1,7,58,3055,114,91
9/1/2021,1,7,66,2583,111,98
9/2/2021,1,7,77,3033,125,92
9/3/2021,1,7,56,2984,102,95
9/4/2021,1,7,67,3426,125,91
9/5/2021,1,7,50,3381,117,92
9/6/2021,1,7,48,2830,125,98
9/7/2021,1,7,56,2504,134,96
9/8/2021,1,7,60,2684,133,95
9/9/2021,1,7,54,3422,133,94
9/10/2021,1,7,53,3468,115,93
9/11/2021,1,7,72,2622,132,97
9/12/2021,1,7,46,2507,113,98
9/13/2021,1,7,47,3301,125,96
9/14/2021,1,7,59,3127,135,94
9/15/2021,1,7,55,3157,117,94
9/16/2021,1,7,57,3043,128,93
9/17/2021,1,7,53,3024,102,92
9/18/2021,1,7,69,2893,107,98
9/19/2021,1,7,63,2500,115,91
9/20/2021,1,7,61,2786,101,95
9/21/2021,1,7,51,3027,126,94
9/22/2021,1,7,65,2702,134,95
9/23/2021,1,7,64,3207,111,91
9/24/2021,1,7,73,3152,106,97
9/25/2021,1,7,89,3403,108,92
9/26/2021,1,7,45,3457,103,96
9/27/2021,1,7,53,3222,123,94
9/28/2021,1,7,53,2524,103,93
9/29/2021,1,7,57,2506,124,93
9/30/2021,1,7,59,2521,102,98
10/1/2021,1,7,63,2630,109,96
10/2/2021,1,7,61,2738,109,91
10/3/2021,1,7,35,3012,133,94
10/4/2021,1,7,54,2838,118,94
10/5/2021,1,7,57,2732,109,97
10/6/2021,1,7,62,2654,125,96
10/7/2021,1,7,56,3148,104,95
10/8/2021,1,7,79,3418,120,93
10/9/2021,1,7,58,3440,117,92
10/10/2021,1,7,54,3386,104,95
10/11/2021,1,7,44,3310,138,92
10/12/2021,1,7,61,3235,107,95
10/13/2021,1,7,57,2758,111,96
10/14/2021,1,7,62,3260,135,98
10/15/2021,1,7,62,2559,131,93
10/16/2021,1,7,60,3044,129,93
10/17/2021,1,7,44,2827,127,91
10/18/2021,1,7,61,2877,126,96
10/19/2021,1,7,40,3269,111,97
10/20/2021,1,7,61,3491,131,94
10/21/2021,1,7,56,3060,111,93
10/22/2021,1,7,61,3046,138,97
10/23/2021,1,7,62,2810,107,98
10/24/2021,1,7,49,3372,128,98
10/25/2021,1,7,46,3078,117,94
