date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/28/2019,1,3,32,3500,105,98
11/29/2019,1,3,31,2693,118,96
11/30/2019,1,3,39,2904,125,95
12/1/2019,1,3,24,3447,128,97
12/2/2019,1,3,22,2581,119,98
12/3/2019,1,3,25,3395,126,98
12/4/2019,1,3,24,3266,113,95
12/5/2019,1,3,27,2753,120,96
12/6/2019,1,3,28,2905,122,96
12/7/2019,1,3,29,2807,110,96
12/8/2019,1,3,25,2630,128,93
12/9/2019,1,3,21,2829,117,97
12/10/2019,1,3,14,2543,118,95
12/11/2019,1,3,19,2602,120,96
12/12/2019,1,3,27,2876,101,94
12/13/2019,1,3,22,2875,126,92
12/14/2019,1,3,32,3276,126,91
12/15/2019,1,3,15,3322,113,95
12/16/2019,1,3,17,3011,111,97
12/17/2019,1,3,25,3307,121,95
12/18/2019,1,3,18,2621,104,92
12/19/2019,1,3,25,3295,114,98
12/20/2019,1,3,27,2882,118,97
12/21/2019,1,3,29,3259,122,95
12/22/2019,1,3,22,2552,124,95
12/23/2019,1,3,22,3260,119,92
12/24/2019,1,3,24,2607,108,96
12/25/2019,1,3,17,2911,116,94
12/26/2019,1,3,25,2685,117,95
12/27/2019,1,3,25,3384,105,91
12/28/2019,1,3,27,2854,102,93
12/29/2019,1,3,25,3107,125,91
12/30/2019,1,3,22,2598,122,91
12/31/2019,1,3,25,3250,114,96
1/1/2020,1,3,18,3482,125,92
1/2/2020,1,3,25,3204,123,93
1/3/2020,1,3,28,3023,122,92
1/4/2020,1,3,28,3110,116,98
1/5/2020,1,3,20,2935,106,95
1/6/2020,1,3,16,3061,117,91
1/7/2020,1,3,19,3201,116,98
1/8/2020,1,3,20,3169,125,98
1/9/2020,1,3,29,3462,104,94
1/10/2020,1,3,19,2606,122,97
1/11/2020,1,3,33,3099,113,95
1/12/2020,1,3,24,3183,118,93
1/13/2020,1,3,24,2808,123,93
1/14/2020,1,3,26,2586,122,92
1/15/2020,1,3,27,3153,122,92
1/16/2020,1,3,28,3396,112,94
1/17/2020,1,3,24,2716,101,91
1/18/2020,1,3,35,2810,110,91
1/19/2020,1,3,19,2600,118,95
1/20/2020,1,3,17,2756,106,98
1/21/2020,1,3,15,3500,124,97
1/22/2020,1,3,22,2524,104,92
1/23/2020,1,3,26,3184,107,98
1/24/2020,1,3,24,2751,119,98
1/25/2020,1,3,30,3330,126,93
1/26/2020,1,3,20,2557,128,98
1/27/2020,1,3,17,3079,113,91
1/28/2020,1,3,25,3214,101,96
1/29/2020,1,3,21,3466,112,96
1/30/2020,1,3,15,3121,120,97
1/31/2020,1,3,25,3096,111,98
2/1/2020,1,3,32,3181,124,97
2/2/2020,1,3,13,3156,111,95
2/3/2020,1,3,15,3206,107,98
2/4/2020,1,3,24,2821,121,97
2/5/2020,1,3,20,2667,122,93
2/6/2020,1,3,20,3167,122,93
2/7/2020,1,3,38,2599,110,93
2/8/2020,1,3,38,3020,103,95
2/9/2020,1,3,19,2601,106,92
2/10/2020,1,3,25,3397,113,93
2/11/2020,1,3,22,2659,111,96
2/12/2020,1,3,19,3025,111,97
2/13/2020,1,3,15,3115,122,96
2/14/2020,1,3,28,2673,109,92
2/15/2020,1,3,35,3367,125,91
2/16/2020,1,3,22,2663,114,93
2/17/2020,1,3,23,3172,107,98
2/18/2020,1,3,22,3090,106,94
2/19/2020,1,3,29,3360,127,98
2/20/2020,1,3,21,2820,112,96
2/21/2020,1,3,27,2956,111,93
2/22/2020,1,3,26,3049,102,92
2/23/2020,1,3,21,3440,105,98
2/24/2020,1,3,19,3367,122,96
2/25/2020,1,3,23,2698,121,98
2/26/2020,1,3,26,3108,107,96
2/27/2020,1,3,30,2736,103,95
2/28/2020,1,3,18,2573,103,93
3/1/2020,1,3,26,3195,128,95
3/2/2020,1,3,26,2504,126,96
3/3/2020,1,3,19,2831,115,92
3/4/2020,1,3,21,3088,120,91
3/5/2020,1,3,34,3363,122,95
3/6/2020,1,3,26,3133,127,93
3/7/2020,1,3,30,3397,128,92
3/8/2020,1,3,36,3410,126,92
3/9/2020,1,3,29,3431,116,96
3/10/2020,1,3,30,3206,122,92
3/11/2020,1,3,24,2905,126,93
3/12/2020,1,3,25,2970,126,93
3/13/2020,1,3,33,3108,112,94
3/14/2020,1,3,35,2691,118,94
3/15/2020,1,3,46,2665,117,95
3/16/2020,1,3,20,2948,119,97
3/17/2020,1,3,23,2938,115,95
3/18/2020,1,3,29,3337,108,97
3/19/2020,1,3,33,2511,101,91
3/20/2020,1,3,44,3436,105,97
3/21/2020,1,3,35,3333,124,94
3/22/2020,1,3,32,3036,126,97
3/23/2020,1,3,28,3245,125,92
3/24/2020,1,3,22,3279,123,92
3/25/2020,1,3,22,3277,118,93
3/26/2020,1,3,30,3062,125,94
3/27/2020,1,3,30,3229,103,91
3/28/2020,1,3,35,2794,101,92
3/29/2020,1,3,31,3147,101,95
3/30/2020,1,3,19,3202,128,98
3/31/2020,1,3,35,2590,114,94
4/1/2020,1,3,38,2590,108,93
4/2/2020,1,3,34,3419,120,91
4/3/2020,1,3,37,3320,128,92
4/4/2020,1,3,38,3092,120,91
4/5/2020,1,3,35,2979,105,94
4/6/2020,1,3,36,3143,115,92
4/7/2020,1,3,45,3331,115,98
4/8/2020,1,3,27,2993,126,95
4/9/2020,1,3,37,2774,108,95
4/10/2020,1,3,39,2762,107,96
4/11/2020,1,3,39,2921,120,91
4/12/2020,1,3,41,3166,111,94
4/13/2020,1,3,24,2663,104,96
4/14/2020,1,3,21,3459,115,98
4/15/2020,1,3,29,2774,122,91
4/16/2020,1,3,33,3334,125,97
4/17/2020,1,3,37,2843,105,91
4/18/2020,1,3,35,2642,115,97
4/19/2020,1,3,54,3461,128,93
4/20/2020,1,3,26,2531,112,96
4/21/2020,1,3,33,2682,107,95
4/22/2020,1,3,35,3000,103,98
4/23/2020,1,3,29,3410,128,93
4/24/2020,1,3,32,2601,114,97
4/25/2020,1,3,57,3434,126,91
4/26/2020,1,3,41,2677,122,98
4/27/2020,1,3,22,2888,116,94
4/28/2020,1,3,30,2869,105,92
4/29/2020,1,3,32,2592,109,94
4/30/2020,1,3,42,2961,118,97
5/1/2020,1,3,49,2613,114,98
5/2/2020,1,3,50,3371,116,97
5/3/2020,1,3,60,3314,122,97
5/4/2020,1,3,36,2683,112,95
5/5/2020,1,3,29,3257,113,92
5/6/2020,1,3,31,3066,126,97
5/7/2020,1,3,39,3428,111,92
5/8/2020,1,3,30,2902,114,95
5/9/2020,1,3,42,2574,121,91
5/10/2020,1,3,50,2820,115,93
5/11/2020,1,3,31,3079,126,98
5/12/2020,1,3,26,2572,128,92
5/13/2020,1,3,41,2656,126,97
5/14/2020,1,3,44,2908,127,91
5/15/2020,1,3,52,2923,125,98
5/16/2020,1,3,41,3478,118,93
5/17/2020,1,3,37,3433,115,97
5/18/2020,1,3,33,3481,127,94
5/19/2020,1,3,33,2760,126,95
5/20/2020,1,3,31,3390,125,96
5/21/2020,1,3,39,3235,105,97
5/22/2020,1,3,40,2748,123,98
5/23/2020,1,3,47,3464,103,98
5/24/2020,1,3,38,3210,117,95
5/25/2020,1,3,34,3043,108,92
5/26/2020,1,3,47,2837,118,97
5/27/2020,1,3,37,3004,111,94
5/28/2020,1,3,43,2848,121,93
5/29/2020,1,3,40,3150,119,98
5/30/2020,1,3,37,2941,110,98
5/31/2020,1,3,49,3008,125,92
6/1/2020,1,3,29,3131,114,96
6/2/2020,1,3,30,3155,101,97
6/3/2020,1,3,40,2752,108,94
6/4/2020,1,3,43,3031,118,92
6/5/2020,1,3,46,3298,118,96
6/6/2020,1,3,49,3152,101,91
6/7/2020,1,3,48,3309,126,95
6/8/2020,1,3,36,2859,106,95
6/9/2020,1,3,43,3055,118,92
6/10/2020,1,3,51,3327,114,98
6/11/2020,1,3,42,3301,112,93
6/12/2020,1,3,45,2639,102,92
6/13/2020,1,3,43,3440,106,92
6/14/2020,1,3,41,2515,107,91
6/15/2020,1,3,38,2747,128,97
6/16/2020,1,3,39,2736,119,94
6/17/2020,1,3,40,2726,102,97
6/18/2020,1,3,42,2923,113,98
6/19/2020,1,3,58,2770,106,95
6/20/2020,1,3,34,3301,121,98
6/21/2020,1,3,44,2904,115,94
6/22/2020,1,3,27,3143,115,96
6/23/2020,1,3,51,2915,123,91
6/24/2020,1,3,48,3469,120,92
6/25/2020,1,3,43,2669,104,97
6/26/2020,1,3,50,3244,109,91
6/27/2020,1,3,34,2686,112,92
6/28/2020,1,3,35,2579,125,96
6/29/2020,1,3,25,2899,109,97
6/30/2020,1,3,21,2571,111,91
7/1/2020,1,3,36,2739,126,97
7/2/2020,1,3,37,3186,115,97
7/3/2020,1,3,35,3371,127,94
7/4/2020,1,3,49,2501,124,95
7/5/2020,1,3,53,3085,115,98
7/6/2020,1,3,27,2638,105,98
7/7/2020,1,3,38,2930,101,91
7/8/2020,1,3,39,3253,126,93
7/9/2020,1,3,26,2518,108,97
7/10/2020,1,3,52,3328,117,98
7/11/2020,1,3,59,2755,124,92
7/12/2020,1,3,61,2813,125,97
7/13/2020,1,3,30,2857,110,93
7/14/2020,1,3,46,2733,111,95
7/15/2020,1,3,34,2709,108,91
7/16/2020,1,3,44,3211,106,91
7/17/2020,1,3,49,2500,115,94
7/18/2020,1,3,54,2507,105,96
7/19/2020,1,3,45,3385,115,91
7/20/2020,1,3,38,3209,118,94
7/21/2020,1,3,43,3324,127,94
7/22/2020,1,3,38,2876,111,92
7/23/2020,1,3,41,3420,108,92
7/24/2020,1,3,53,2983,110,92
7/25/2020,1,3,53,2792,121,94
7/26/2020,1,3,57,2745,122,91
7/27/2020,1,3,23,3116,115,97
7/28/2020,1,3,49,2989,123,95
7/29/2020,1,3,38,2925,116,94
7/30/2020,1,3,36,2901,124,92
7/31/2020,1,3,42,3322,103,91
8/1/2020,1,3,41,2536,103,94
8/2/2020,1,3,35,2873,125,92
8/3/2020,1,3,30,2726,108,98
8/4/2020,1,3,31,2712,111,94
8/5/2020,1,3,40,3111,124,98
8/6/2020,1,3,40,2631,120,92
8/7/2020,1,3,42,2746,115,92
8/8/2020,1,3,36,2629,118,98
8/9/2020,1,3,37,2539,103,95
8/10/2020,1,3,28,2568,122,96
8/11/2020,1,3,39,2739,116,91
8/12/2020,1,3,40,2869,116,95
8/13/2020,1,3,34,3145,102,91
8/14/2020,1,3,34,3197,123,93
8/15/2020,1,3,45,3219,122,93
8/16/2020,1,3,47,3407,123,93
8/17/2020,1,3,29,2631,127,93
8/18/2020,1,3,24,2923,112,98
8/19/2020,1,3,33,2887,121,96
8/20/2020,1,3,50,3402,119,96
8/21/2020,1,3,36,2590,108,96
8/22/2020,1,3,45,3194,110,93
8/23/2020,1,3,42,3255,118,95
8/24/2020,1,3,26,2948,122,91
8/25/2020,1,3,37,3224,112,96
8/26/2020,1,3,31,2951,110,95
8/27/2020,1,3,47,2739,124,95
8/28/2020,1,3,41,2749,113,98
8/29/2020,1,3,48,3364,123,92
8/30/2020,1,3,50,2775,101,93
8/31/2020,1,3,40,2657,105,93
9/1/2020,1,3,27,3012,128,97
9/2/2020,1,3,27,3474,110,94
9/3/2020,1,3,33,3448,109,95
9/4/2020,1,3,43,3383,101,94
9/5/2020,1,3,37,2825,113,97
9/6/2020,1,3,35,3235,117,95
9/7/2020,1,3,33,3463,111,91
9/8/2020,1,3,36,2923,121,94
9/9/2020,1,3,39,2778,104,91
9/10/2020,1,3,43,2519,127,98
9/11/2020,1,3,37,2845,122,97
9/12/2020,1,3,60,2694,123,93
9/13/2020,1,3,47,3030,124,97
9/14/2020,1,3,26,2556,115,97
9/15/2020,1,3,25,2663,108,92
9/16/2020,1,3,36,3048,109,97
9/17/2020,1,3,44,2828,115,98
9/18/2020,1,3,26,3372,106,98
9/19/2020,1,3,38,2699,106,94
9/20/2020,1,3,42,3002,106,98
9/21/2020,1,3,36,2516,126,92
9/22/2020,1,3,36,3051,124,96
9/23/2020,1,3,29,3146,120,96
9/24/2020,1,3,37,3336,112,91
9/25/2020,1,3,43,2850,106,92
9/26/2020,1,3,43,3007,105,91
9/27/2020,1,3,55,3115,106,94
9/28/2020,1,3,27,2782,118,95
9/29/2020,1,3,39,2825,114,97
9/30/2020,1,3,33,2731,126,98
10/1/2020,1,3,26,3147,109,98
10/2/2020,1,3,21,2824,110,97
10/3/2020,1,3,40,3110,114,97
10/4/2020,1,3,41,2569,126,93
10/5/2020,1,3,31,2938,106,96
10/6/2020,1,3,31,2521,110,92
10/7/2020,1,3,34,2636,127,97
10/8/2020,1,3,34,2667,109,93
10/9/2020,1,3,32,3101,118,98
10/10/2020,1,3,37,3111,127,93
10/11/2020,1,3,35,2593,116,98
10/12/2020,1,3,28,3285,123,93
10/13/2020,1,3,44,2949,115,93
10/14/2020,1,3,30,3228,124,96
10/15/2020,1,3,26,3184,110,94
10/16/2020,1,3,24,2929,119,93
10/17/2020,1,3,32,2913,109,96
10/18/2020,1,3,36,3084,116,92
10/19/2020,1,3,32,2830,114,93
10/20/2020,1,3,31,3198,115,91
10/21/2020,1,3,36,2957,108,93
10/22/2020,1,3,39,3223,111,91
10/23/2020,1,3,33,3481,125,93
10/24/2020,1,3,32,3457,122,91
10/25/2020,1,3,39,2725,115,98
10/26/2020,1,3,30,2685,110,96
10/27/2020,1,3,40,2887,117,93
10/28/2020,1,3,38,3357,127,97
10/29/2020,1,3,38,2727,110,97
10/30/2020,1,3,37,3425,113,92
10/31/2020,1,3,34,3157,118,92
11/1/2020,1,3,46,2938,111,95
11/2/2020,1,3,22,2537,101,97
11/3/2020,1,3,28,3498,105,95
11/4/2020,1,3,25,2829,128,93
11/5/2020,1,3,37,2911,118,95
11/6/2020,1,3,37,3217,101,97
11/7/2020,1,3,39,3489,114,93
11/8/2020,1,3,47,2640,116,92
11/9/2020,1,3,27,2616,102,96
11/10/2020,1,3,22,2642,121,98
11/11/2020,1,3,42,3031,105,92
11/12/2020,1,3,42,3340,111,95
11/13/2020,1,3,32,2935,109,95
11/14/2020,1,3,43,3280,105,94
11/15/2020,1,3,43,3146,114,93
11/16/2020,1,3,30,3023,114,98
11/17/2020,1,3,34,2589,113,96
11/18/2020,1,3,36,2962,105,92
11/19/2020,1,3,29,2860,106,91
11/20/2020,1,3,43,3133,116,92
11/21/2020,1,3,36,2958,113,98
11/22/2020,1,3,43,3129,101,94
11/23/2020,1,3,25,3203,124,93
11/24/2020,1,3,27,3123,112,93
11/25/2020,1,3,32,2953,107,98
11/26/2020,1,3,38,2587,111,98
11/27/2020,1,3,32,3117,123,98
11/28/2020,1,3,41,3281,108,98
11/29/2020,1,3,49,3129,118,93
11/30/2020,1,3,32,3002,103,97
12/1/2020,1,3,15,3352,122,91
12/2/2020,1,3,22,3080,123,92
12/3/2020,1,3,12,3467,112,93
12/4/2020,1,3,23,2543,106,91
12/5/2020,1,3,33,2909,106,98
12/6/2020,1,3,40,3141,106,96
12/7/2020,1,3,20,2784,126,93
12/8/2020,1,3,24,2699,111,98
12/9/2020,1,3,19,2529,120,91
12/10/2020,1,3,30,2837,120,91
12/11/2020,1,3,25,3489,109,94
12/12/2020,1,3,34,2596,117,94
12/13/2020,1,3,39,3130,102,98
12/14/2020,1,3,22,2940,122,91
12/15/2020,1,3,24,2525,114,95
12/16/2020,1,3,26,3364,112,91
12/17/2020,1,3,23,3473,122,97
12/18/2020,1,3,36,3495,101,92
12/19/2020,1,3,24,3113,118,91
12/20/2020,1,3,22,2699,114,98
12/21/2020,1,3,18,3309,103,92
12/22/2020,1,3,29,2610,109,93
12/23/2020,1,3,22,2881,107,97
12/24/2020,1,3,32,2891,108,95
12/25/2020,1,3,20,3147,107,97
12/26/2020,1,3,23,2720,114,95
12/27/2020,1,3,19,2722,109,95
12/28/2020,1,3,8,3414,115,95
12/29/2020,1,3,28,2741,120,95
12/30/2020,1,3,21,2892,118,97
12/31/2020,1,3,17,3317,105,97
1/1/2021,1,3,23,2773,128,92
1/2/2021,1,3,22,3169,104,92
1/3/2021,1,3,31,2933,104,91
1/4/2021,1,3,23,2634,114,96
1/5/2021,1,3,18,2942,126,91
1/6/2021,1,3,20,2915,126,98
1/7/2021,1,3,24,3108,122,96
1/8/2021,1,3,40,3453,109,95
1/9/2021,1,3,31,2917,127,93
1/10/2021,1,3,35,3156,116,98
1/11/2021,1,3,15,3297,113,92
1/12/2021,1,3,34,3382,101,93
1/13/2021,1,3,24,3230,118,95
1/14/2021,1,3,27,3452,104,95
1/15/2021,1,3,27,2781,125,96
1/16/2021,1,3,27,3326,112,91
1/17/2021,1,3,31,2550,111,97
1/18/2021,1,3,22,3456,105,91
1/19/2021,1,3,21,2963,127,96
1/20/2021,1,3,20,3448,103,96
1/21/2021,1,3,22,3342,116,94
1/22/2021,1,3,29,2964,118,93
1/23/2021,1,3,32,3456,112,96
1/24/2021,1,3,31,3386,127,93
1/25/2021,1,3,21,3292,120,92
1/26/2021,1,3,18,3291,111,98
1/27/2021,1,3,21,3266,121,98
1/28/2021,1,3,22,2778,105,95
1/29/2021,1,3,26,3083,120,98
1/30/2021,1,3,27,3124,113,98
1/31/2021,1,3,31,3454,102,91
2/1/2021,1,3,14,2682,120,96
2/2/2021,1,3,28,3386,101,97
2/3/2021,1,3,26,3352,124,95
2/4/2021,1,3,27,2882,122,92
2/5/2021,1,3,32,2624,102,91
2/6/2021,1,3,34,2949,127,96
2/7/2021,1,3,33,3146,121,96
2/8/2021,1,3,22,3463,103,95
2/9/2021,1,3,35,2583,111,95
2/10/2021,1,3,33,2918,108,95
2/11/2021,1,3,27,3386,128,98
2/12/2021,1,3,24,3445,108,97
2/13/2021,1,3,33,2892,110,96
2/14/2021,1,3,30,2609,102,95
2/15/2021,1,3,18,2649,119,93
2/16/2021,1,3,30,2634,101,95
2/17/2021,1,3,22,2678,127,92
2/18/2021,1,3,25,2756,120,94
2/19/2021,1,3,27,2782,124,93
2/20/2021,1,3,27,2804,123,98
2/21/2021,1,3,37,2597,115,92
2/22/2021,1,3,27,2891,119,98
2/23/2021,1,3,28,2501,116,91
2/24/2021,1,3,32,3391,105,98
2/25/2021,1,3,20,3351,116,97
2/26/2021,1,3,27,3085,122,96
2/27/2021,1,3,21,2616,118,92
2/28/2021,1,3,32,2874,109,94
2/29/2021,1,3,20,2865,108,92
3/1/2021,1,3,32,3106,113,98
3/2/2021,1,3,22,3381,117,95
3/3/2021,1,3,40,2909,113,96
3/4/2021,1,3,36,3436,126,97
3/5/2021,1,3,43,2856,118,97
3/6/2021,1,3,35,3163,101,93
3/7/2021,1,3,26,3170,102,92
3/8/2021,1,3,34,2526,115,91
3/9/2021,1,3,38,3319,110,95
3/10/2021,1,3,46,2645,102,96
3/11/2021,1,3,26,3312,109,93
3/12/2021,1,3,38,3486,128,96
3/13/2021,1,3,34,3160,120,96
3/14/2021,1,3,18,3409,113,93
3/15/2021,1,3,24,2737,101,92
3/16/2021,1,3,28,2589,101,92
3/17/2021,1,3,24,2672,119,95
3/18/2021,1,3,37,3421,101,95
3/19/2021,1,3,44,3134,118,96
3/20/2021,1,3,39,2979,118,97
3/21/2021,1,3,21,3280,116,94
3/22/2021,1,3,25,3130,111,97
3/23/2021,1,3,36,2754,116,92
3/24/2021,1,3,30,2678,126,94
3/25/2021,1,3,44,3071,109,97
3/26/2021,1,3,37,2955,117,91
3/27/2021,1,3,37,2729,117,91
3/28/2021,1,3,27,3111,107,96
3/29/2021,1,3,30,3140,113,96
3/30/2021,1,3,21,2510,122,98
3/31/2021,1,3,29,3368,105,92
4/1/2021,1,3,40,2885,122,96
4/2/2021,1,3,28,2893,120,93
4/3/2021,1,3,43,2927,105,97
4/4/2021,1,3,36,3335,128,91
4/5/2021,1,3,32,3363,117,95
4/6/2021,1,3,35,2823,124,93
4/7/2021,1,3,40,2625,127,93
4/8/2021,1,3,50,3349,108,93
4/9/2021,1,3,36,3259,117,92
4/10/2021,1,3,67,3353,120,96
4/11/2021,1,3,33,3092,105,98
4/12/2021,1,3,29,2750,118,91
4/13/2021,1,3,28,2991,109,91
4/14/2021,1,3,38,3131,113,94
4/15/2021,1,3,34,3267,101,97
4/16/2021,1,3,48,3364,105,91
4/17/2021,1,3,39,3127,101,97
4/18/2021,1,3,26,3144,101,91
4/19/2021,1,3,23,3454,108,93
4/20/2021,1,3,43,2623,110,93
4/21/2021,1,3,43,2975,127,93
4/22/2021,1,3,35,2750,103,97
4/23/2021,1,3,44,3268,112,92
4/24/2021,1,3,43,2727,115,93
4/25/2021,1,3,34,2681,117,98
4/26/2021,1,3,32,2874,101,94
4/27/2021,1,3,31,3465,125,97
4/28/2021,1,3,34,3086,120,91
4/29/2021,1,3,32,2713,110,92
4/30/2021,1,3,37,3030,120,97
5/1/2021,1,3,53,2565,120,98
5/2/2021,1,3,30,2958,106,95
5/3/2021,1,3,35,2754,117,94
5/4/2021,1,3,37,3324,121,97
5/5/2021,1,3,59,2951,123,94
5/6/2021,1,3,50,2825,128,92
5/7/2021,1,3,54,3005,118,98
5/8/2021,1,3,49,3140,121,98
5/9/2021,1,3,40,2714,118,94
5/10/2021,1,3,35,2756,127,97
5/11/2021,1,3,39,2580,123,97
5/12/2021,1,3,39,3371,106,98
5/13/2021,1,3,44,2577,101,95
5/14/2021,1,3,32,3227,120,96
5/15/2021,1,3,46,3332,125,97
5/16/2021,1,3,36,2642,114,96
5/17/2021,1,3,34,3446,128,97
5/18/2021,1,3,43,2629,115,92
5/19/2021,1,3,44,3109,115,94
5/20/2021,1,3,46,3276,111,97
5/21/2021,1,3,51,3191,122,91
5/22/2021,1,3,43,3355,109,98
5/23/2021,1,3,36,2627,122,92
5/24/2021,1,3,34,3294,103,91
5/25/2021,1,3,39,2766,104,95
5/26/2021,1,3,52,2718,117,98
5/27/2021,1,3,34,3477,102,96
5/28/2021,1,3,55,3351,115,91
5/29/2021,1,3,33,2834,114,93
5/30/2021,1,3,36,2846,116,98
5/31/2021,1,3,39,3213,109,96
6/1/2021,1,3,40,3331,106,92
6/2/2021,1,3,48,3415,128,96
6/3/2021,1,3,40,3454,121,95
6/4/2021,1,3,57,3215,119,95
6/5/2021,1,3,48,2531,109,92
6/6/2021,1,3,19,3337,121,92
6/7/2021,1,3,43,2671,111,95
6/8/2021,1,3,36,2639,105,97
6/9/2021,1,3,32,2718,102,93
6/10/2021,1,3,50,3475,114,96
6/11/2021,1,3,36,3157,110,91
6/12/2021,1,3,59,2596,128,96
6/13/2021,1,3,38,2993,102,93
6/14/2021,1,3,43,3426,105,94
6/15/2021,1,3,52,2786,125,92
6/16/2021,1,3,37,3259,102,93
6/17/2021,1,3,50,2802,105,97
6/18/2021,1,3,47,3137,110,92
6/19/2021,1,3,46,2663,118,96
6/20/2021,1,3,35,2839,118,95
6/21/2021,1,3,40,3485,107,93
6/22/2021,1,3,34,3184,118,94
6/23/2021,1,3,46,3325,102,94
6/24/2021,1,3,43,3238,106,96
6/25/2021,1,3,42,3084,125,95
6/26/2021,1,3,57,2641,124,97
6/27/2021,1,3,24,3086,119,98
6/28/2021,1,3,40,3416,103,96
6/29/2021,1,3,38,3046,116,92
6/30/2021,1,3,56,3071,125,91
7/1/2021,1,3,51,2691,118,94
7/2/2021,1,3,35,3157,127,95
7/3/2021,1,3,54,2733,119,91
7/4/2021,1,3,35,3022,120,94
7/5/2021,1,3,53,3154,108,96
7/6/2021,1,3,40,3392,117,97
7/7/2021,1,3,41,2938,113,93
7/8/2021,1,3,31,2635,124,95
7/9/2021,1,3,55,2978,105,94
7/10/2021,1,3,54,2789,114,96
7/11/2021,1,3,41,3163,113,96
7/12/2021,1,3,41,2658,117,92
7/13/2021,1,3,39,3138,112,98
7/14/2021,1,3,57,2528,102,97
7/15/2021,1,3,47,3356,104,97
7/16/2021,1,3,50,3184,108,94
7/17/2021,1,3,60,3334,101,95
7/18/2021,1,3,44,3103,128,96
7/19/2021,1,3,43,3037,113,92
7/20/2021,1,3,46,3224,104,94
7/21/2021,1,3,45,3104,128,96
7/22/2021,1,3,51,2750,109,91
7/23/2021,1,3,49,3307,126,97
7/24/2021,1,3,70,3309,128,96
7/25/2021,1,3,39,2726,123,93
7/26/2021,1,3,35,2774,121,92
7/27/2021,1,3,37,3130,107,92
7/28/2021,1,3,55,2905,122,98
7/29/2021,1,3,45,2549,108,93
7/30/2021,1,3,50,2549,107,92
7/31/2021,1,3,50,3036,123,96
8/1/2021,1,3,17,3436,102,91
8/2/2021,1,3,35,3337,112,91
8/3/2021,1,3,36,3312,113,98
8/4/2021,1,3,35,3018,118,94
8/5/2021,1,3,36,3219,101,92
8/6/2021,1,3,46,2725,124,95
8/7/2021,1,3,38,3332,101,95
8/8/2021,1,3,36,3049,118,97
8/9/2021,1,3,50,3173,128,96
8/10/2021,1,3,26,3141,127,95
8/11/2021,1,3,37,2805,102,92
8/12/2021,1,3,48,3224,112,91
8/13/2021,1,3,52,2765,104,93
8/14/2021,1,3,46,3304,117,93
8/15/2021,1,3,31,2732,109,94
8/16/2021,1,3,35,2625,128,95
8/17/2021,1,3,36,3373,105,97
8/18/2021,1,3,36,2810,115,95
8/19/2021,1,3,41,2850,104,93
8/20/2021,1,3,48,2623,128,94
8/21/2021,1,3,38,2587,125,98
8/22/2021,1,3,30,2797,112,96
8/23/2021,1,3,36,3385,106,93
8/24/2021,1,3,46,3215,125,97
8/25/2021,1,3,43,2560,108,95
8/26/2021,1,3,47,2603,128,92
8/27/2021,1,3,40,3005,102,94
8/28/2021,1,3,43,3153,110,91
8/29/2021,1,3,41,2615,105,97
8/30/2021,1,3,25,2565,103,94
8/31/2021,1,3,43,2628,105,91
9/1/2021,1,3,31,3251,123,92
9/2/2021,1,3,39,3321,105,97
9/3/2021,1,3,48,3180,127,94
9/4/2021,1,3,49,3315,118,92
9/5/2021,1,3,30,3439,122,95
9/6/2021,1,3,35,3460,121,93
9/7/2021,1,3,33,3471,117,93
9/8/2021,1,3,37,2810,127,96
9/9/2021,1,3,49,3393,124,98
9/10/2021,1,3,41,2749,126,92
9/11/2021,1,3,42,2800,118,95
9/12/2021,1,3,34,3249,101,96
9/13/2021,1,3,31,3445,124,92
9/14/2021,1,3,41,2848,117,92
9/15/2021,1,3,39,3030,118,96
9/16/2021,1,3,58,3229,106,93
9/17/2021,1,3,36,3184,118,98
9/18/2021,1,3,45,2951,110,95
9/19/2021,1,3,29,3411,114,96
9/20/2021,1,3,42,3166,115,92
9/21/2021,1,3,34,2626,117,98
9/22/2021,1,3,41,2661,103,94
9/23/2021,1,3,36,3434,119,95
9/24/2021,1,3,44,2609,120,93
9/25/2021,1,3,41,3095,114,91
9/26/2021,1,3,38,2698,109,94
9/27/2021,1,3,31,3473,111,96
9/28/2021,1,3,30,2965,123,96
9/29/2021,1,3,36,3476,102,92
9/30/2021,1,3,43,3165,101,91
10/1/2021,1,3,38,2642,127,94
10/2/2021,1,3,48,2710,126,93
10/3/2021,1,3,30,2676,105,95
10/4/2021,1,3,24,2926,120,97
10/5/2021,1,3,21,2623,124,94
10/6/2021,1,3,42,2669,108,97
10/7/2021,1,3,39,3096,128,96
10/8/2021,1,3,35,3439,125,91
10/9/2021,1,3,40,3439,125,94
10/10/2021,1,3,30,2526,113,96
10/11/2021,1,3,32,2819,123,94
10/12/2021,1,3,39,3365,126,93
10/13/2021,1,3,31,3484,103,92
10/14/2021,1,3,30,2884,106,93
10/15/2021,1,3,42,2641,112,92
10/16/2021,1,3,48,2826,123,91
10/17/2021,1,3,30,2663,121,91
10/18/2021,1,3,27,2527,107,97
10/19/2021,1,3,31,2938,119,98
10/20/2021,1,3,35,3196,122,95
10/21/2021,1,3,28,2631,114,92
10/22/2021,1,3,41,3302,123,93
10/23/2021,1,3,43,3346,117,93
10/24/2021,1,3,26,2616,112,96
10/25/2021,1,3,32,2967,124,93
